{'loss': 0.13013513386249542, 'total-trian_loss': 0.13013513386249542, 'total-train-accuracy': 0.9375, 'bla-recall': 1.0, 'lyt-recall': 1.0, 'ngb-recall': 0.5, 'ngs-recall': 1.0, 'bla-precision': 1.0, 'lyt-precision': 1.0, 'ngb-precision': 1.0, 'ngs-precision': 0.8888888955116272} 
{'loss': 0.2705029547214508, 'total-trian_loss': 0.2705029547214508, 'total-train-accuracy': 0.890625, 'bla-recall': 0.8642857074737549, 'lyt-recall': 0.9402984976768494, 'ngb-recall': 0.6473029255867004, 'ngs-recall': 0.917664647102356, 'bla-precision': 0.8996282815933228, 'lyt-precision': 0.9418604373931885, 'ngb-precision': 0.7799999713897705, 'ngs-precision': 0.8832852840423584} 
{'loss': 0.27521371841430664, 'total-trian_loss': 0.27521371841430664, 'total-train-accuracy': 0.8903688788414001, 'bla-recall': 0.8673139214515686, 'lyt-recall': 0.9412673711776733, 'ngb-recall': 0.6498054265975952, 'ngs-recall': 0.9079837799072266, 'bla-precision': 0.9023569226264954, 'lyt-precision': 0.938366711139679, 'ngb-precision': 0.7695852518081665, 'ngs-precision': 0.8899204134941101} 
{'loss': 0.27634763717651367, 'total-trian_loss': 0.27634763717651367, 'total-train-accuracy': 0.8896780014038086, 'bla-recall': 0.8670694828033447, 'lyt-recall': 0.9404255151748657, 'ngb-recall': 0.6554307341575623, 'ngs-recall': 0.9023485779762268, 'bla-precision': 0.8968750238418579, 'lyt-precision': 0.9364407062530518, 'ngb-precision': 0.760869562625885, 'ngs-precision': 0.89570552110672} 
{'loss': 0.2745000720024109, 'total-trian_loss': 0.2745000720024109, 'total-train-accuracy': 0.8904049396514893, 'bla-recall': 0.8698061108589172, 'lyt-recall': 0.9401595592498779, 'ngb-recall': 0.6470588445663452, 'ngs-recall': 0.9080459475517273, 'bla-precision': 0.8971428275108337, 'lyt-precision': 0.9376657605171204, 'ngb-precision': 0.7695473432540894, 'ngs-precision': 0.8926553726196289} 
{'loss': 0.27420559525489807, 'total-trian_loss': 0.27420559525489807, 'total-train-accuracy': 0.8893914222717285, 'bla-recall': 0.8694517016410828, 'lyt-recall': 0.9360100626945496, 'ngb-recall': 0.6366559267044067, 'ngs-recall': 0.9139213562011719, 'bla-precision': 0.8903743028640747, 'lyt-precision': 0.9395465850830078, 'ngb-precision': 0.7764706015586853, 'ngs-precision': 0.8902691602706909} 
{'loss': 0.2734926640987396, 'total-trian_loss': 0.2734926640987396, 'total-train-accuracy': 0.8892747163772583, 'bla-recall': 0.8640776872634888, 'lyt-recall': 0.9376470446586609, 'ngb-recall': 0.6358209252357483, 'ngs-recall': 0.9165829420089722, 'bla-precision': 0.8967254161834717, 'lyt-precision': 0.9376470446586609, 'ngb-precision': 0.785977840423584, 'ngs-precision': 0.8880233764648438} 
{'loss': 0.2723037600517273, 'total-trian_loss': 0.2723037600517273, 'total-train-accuracy': 0.8888081312179565, 'bla-recall': 0.8581081032752991, 'lyt-recall': 0.9343715310096741, 'ngb-recall': 0.6480447053909302, 'ngs-recall': 0.9172216653823853, 'bla-precision': 0.8943662047386169, 'lyt-precision': 0.9364548325538635, 'ngb-precision': 0.7918089032173157, 'ngs-precision': 0.8892989158630371} 
{'loss': 0.27094966173171997, 'total-trian_loss': 0.27094966173171997, 'total-train-accuracy': 0.8883928656578064, 'bla-recall': 0.8602150678634644, 'lyt-recall': 0.936125636100769, 'ngb-recall': 0.6569148898124695, 'ngs-recall': 0.9086021780967712, 'bla-precision': 0.898876428604126, 'lyt-precision': 0.9380902647972107, 'ngb-precision': 0.7694703936576843, 'ngs-precision': 0.8918206095695496} 
{'loss': 0.2682463228702545, 'total-trian_loss': 0.2682463228702545, 'total-train-accuracy': 0.8899739384651184, 'bla-recall': 0.8606557250022888, 'lyt-recall': 0.937685489654541, 'ngb-recall': 0.6591478586196899, 'ngs-recall': 0.9114139676094055, 'bla-precision': 0.8993576169013977, 'lyt-precision': 0.9395440816879272, 'ngb-precision': 0.7781065106391907, 'ngs-precision': 0.8916666507720947} 
{'loss': 0.28388872742652893, 'total-trian_loss': 0.28388872742652893, 'total-train-accuracy': 0.8876856565475464, 'bla-recall': 0.8565815091133118, 'lyt-recall': 0.9380281567573547, 'ngb-recall': 0.6579572558403015, 'ngs-recall': 0.9086499810218811, 'bla-precision': 0.8989690542221069, 'lyt-precision': 0.9371482133865356, 'ngb-precision': 0.7737430334091187, 'ngs-precision': 0.8899445533752441} 
{'loss': 0.2827737629413605, 'total-trian_loss': 0.2827737629413605, 'total-train-accuracy': 0.8894457817077637, 'bla-recall': 0.8529411554336548, 'lyt-recall': 0.9359999895095825, 'ngb-recall': 0.6581395268440247, 'ngs-recall': 0.9118329286575317, 'bla-precision': 0.8974854946136475, 'lyt-precision': 0.9368327260017395, 'ngb-precision': 0.7774725556373596, 'ngs-precision': 0.8925057053565979} 
{'loss': 0.2822042405605316, 'total-trian_loss': 0.2822042405605316, 'total-train-accuracy': 0.8904842138290405, 'bla-recall': 0.8513274192810059, 'lyt-recall': 0.9371816515922546, 'ngb-recall': 0.6615384817123413, 'ngs-recall': 0.9143279194831848, 'bla-precision': 0.8973880410194397, 'lyt-precision': 0.9371816515922546, 'ngb-precision': 0.7838541865348816, 'ngs-precision': 0.893217921257019} 
{'loss': 0.2780821621417999, 'total-trian_loss': 0.2780821621417999, 'total-train-accuracy': 0.892241358757019, 'bla-recall': 0.8544839024543762, 'lyt-recall': 0.937398374080658, 'ngb-recall': 0.6645702123641968, 'ngs-recall': 0.9165487885475159, 'bla-precision': 0.9001782536506653, 'lyt-precision': 0.9381611347198486, 'ngb-precision': 0.7905237078666687, 'ngs-precision': 0.8944099545478821} 
{'loss': 0.27679604291915894, 'total-trian_loss': 0.27679604291915894, 'total-train-accuracy': 0.8917871713638306, 'bla-recall': 0.8557376861572266, 'lyt-recall': 0.9381762146949768, 'ngb-recall': 0.6558704376220703, 'ngs-recall': 0.9165536165237427, 'bla-precision': 0.8984509706497192, 'lyt-precision': 0.9396284818649292, 'ngb-precision': 0.790243923664093, 'ngs-precision': 0.8923381567001343} 
{'loss': 0.27670568227767944, 'total-trian_loss': 0.27670568227767944, 'total-train-accuracy': 0.8926091194152832, 'bla-recall': 0.8476190567016602, 'lyt-recall': 0.9396170973777771, 'ngb-recall': 0.6601178646087646, 'ngs-recall': 0.9179152846336365, 'bla-precision': 0.8974789977073669, 'lyt-precision': 0.9382352828979492, 'ngb-precision': 0.7924528121948242, 'ngs-precision': 0.8957406282424927} 
{'loss': 0.27244630455970764, 'total-trian_loss': 0.27244630455970764, 'total-train-accuracy': 0.8947995901107788, 'bla-recall': 0.8518518805503845, 'lyt-recall': 0.9414255619049072, 'ngb-recall': 0.6647619009017944, 'ngs-recall': 0.9188514351844788, 'bla-precision': 0.9004893898963928, 'lyt-precision': 0.9394366145133972, 'ngb-precision': 0.7913832068443298, 'ngs-precision': 0.8986569046974182} 
{'loss': 0.273730993270874, 'total-trian_loss': 0.273730993270874, 'total-train-accuracy': 0.8940716981887817, 'bla-recall': 0.8497023582458496, 'lyt-recall': 0.9430894255638123, 'ngb-recall': 0.6563071012496948, 'ngs-recall': 0.920337975025177, 'bla-precision': 0.902053713798523, 'lyt-precision': 0.9392712712287903, 'ngb-precision': 0.7942478060722351, 'ngs-precision': 0.8954785466194153} 
{'loss': 0.27197638154029846, 'total-trian_loss': 0.27197638154029846, 'total-train-accuracy': 0.8951684236526489, 'bla-recall': 0.8505747318267822, 'lyt-recall': 0.9439008235931396, 'ngb-recall': 0.6601423621177673, 'ngs-recall': 0.9198140501976013, 'bla-precision': 0.9024389982223511, 'lyt-precision': 0.9396103620529175, 'ngb-precision': 0.7927350401878357, 'ngs-precision': 0.8973922729492188} 
{'loss': 0.27229613065719604, 'total-trian_loss': 0.27229613065719604, 'total-train-accuracy': 0.8949058055877686, 'bla-recall': 0.8531855940818787, 'lyt-recall': 0.9439193606376648, 'ngb-recall': 0.6576271057128906, 'ngs-recall': 0.9199097752571106, 'bla-precision': 0.9019033908843994, 'lyt-precision': 0.9397741556167603, 'ngb-precision': 0.7950819730758667, 'ngs-precision': 0.8956617116928101} 
{'loss': 0.27300259470939636, 'total-trian_loss': 0.27300259470939636, 'total-train-accuracy': 0.8940397500991821, 'bla-recall': 0.8554053902626038, 'lyt-recall': 0.9421789646148682, 'ngb-recall': 0.6606851816177368, 'ngs-recall': 0.9183006286621094, 'bla-precision': 0.8966005444526672, 'lyt-precision': 0.9404617547988892, 'ngb-precision': 0.7894737124443054, 'ngs-precision': 0.8963317275047302} 
{'loss': 0.27422311902046204, 'total-trian_loss': 0.27422311902046204, 'total-train-accuracy': 0.8932291865348816, 'bla-recall': 0.8535947799682617, 'lyt-recall': 0.9429075717926025, 'ngb-recall': 0.6598101258277893, 'ngs-recall': 0.9161392450332642, 'bla-precision': 0.8957476019859314, 'lyt-precision': 0.9390386939048767, 'ngb-precision': 0.7853107452392578, 'ngs-precision': 0.896284818649292} 
{'loss': 0.27439501881599426, 'total-trian_loss': 0.27439501881599426, 'total-train-accuracy': 0.893051266670227, 'bla-recall': 0.8533501625061035, 'lyt-recall': 0.9434608817100525, 'ngb-recall': 0.6559633016586304, 'ngs-recall': 0.9171779155731201, 'bla-precision': 0.8988016247749329, 'lyt-precision': 0.9386363625526428, 'ngb-precision': 0.7842778563499451, 'ngs-precision': 0.8947631120681763} 
{'loss': 0.27458739280700684, 'total-trian_loss': 0.27458739280700684, 'total-train-accuracy': 0.8930723071098328, 'bla-recall': 0.851037859916687, 'lyt-recall': 0.9435840845108032, 'ngb-recall': 0.6552748680114746, 'ngs-recall': 0.9184890389442444, 'bla-precision': 0.9016817808151245, 'lyt-precision': 0.9378779530525208, 'ngb-precision': 0.7860962748527527, 'ngs-precision': 0.8936170339584351} 
{'loss': 0.27511265873908997, 'total-trian_loss': 0.27511265873908997, 'total-train-accuracy': 0.8927266001701355, 'bla-recall': 0.8522458672523499, 'lyt-recall': 0.9426888227462769, 'ngb-recall': 0.6551724076271057, 'ngs-recall': 0.9185652136802673, 'bla-precision': 0.9023779630661011, 'lyt-precision': 0.9376664757728577, 'ngb-precision': 0.7862069010734558, 'ngs-precision': 0.8930254578590393} 
{'loss': 0.2749495804309845, 'total-trian_loss': 0.2749495804309845, 'total-train-accuracy': 0.8932883739471436, 'bla-recall': 0.8553386926651001, 'lyt-recall': 0.9403526782989502, 'ngb-recall': 0.6638888716697693, 'ngs-recall': 0.9190723896026611, 'bla-precision': 0.8997584581375122, 'lyt-precision': 0.9388917684555054, 'ngb-precision': 0.7913907170295715, 'ngs-precision': 0.8936953544616699} 
{'loss': 0.27556905150413513, 'total-trian_loss': 0.27556905150413513, 'total-train-accuracy': 0.8936464190483093, 'bla-recall': 0.8563411831855774, 'lyt-recall': 0.9404040575027466, 'ngb-recall': 0.6684563755989075, 'ngs-recall': 0.9191176295280457, 'bla-precision': 0.8997641801834106, 'lyt-precision': 0.9385080933570862, 'ngb-precision': 0.7942583560943604, 'ngs-precision': 0.8948546051979065} 
{'loss': 0.2772764265537262, 'total-trian_loss': 0.2772764265537262, 'total-train-accuracy': 0.8936492204666138, 'bla-recall': 0.8572973012924194, 'lyt-recall': 0.9403353333473206, 'ngb-recall': 0.6688481569290161, 'ngs-recall': 0.919015645980835, 'bla-precision': 0.899092972278595, 'lyt-precision': 0.9380226135253906, 'ngb-precision': 0.7947123050689697, 'ngs-precision': 0.8949891328811646} 
{'loss': 0.2773092985153198, 'total-trian_loss': 0.2773092985153198, 'total-train-accuracy': 0.8931609988212585, 'bla-recall': 0.8540145754814148, 'lyt-recall': 0.9417148232460022, 'ngb-recall': 0.6666666865348816, 'ngs-recall': 0.9192492365837097, 'bla-precision': 0.9019823670387268, 'lyt-precision': 0.936302661895752, 'ngb-precision': 0.7951441407203674, 'ngs-precision': 0.8946474194526672} 
{'loss': 0.27686676383018494, 'total-trian_loss': 0.27686676383018494, 'total-train-accuracy': 0.8936543464660645, 'bla-recall': 0.8574337959289551, 'lyt-recall': 0.9416160583496094, 'ngb-recall': 0.6674938201904297, 'ngs-recall': 0.9193341732025146, 'bla-precision': 0.9014989137649536, 'lyt-precision': 0.9376744031906128, 'ngb-precision': 0.7958579659461975, 'ngs-precision': 0.8941469192504883} 
{'loss': 0.27860015630722046, 'total-trian_loss': 0.27860015630722046, 'total-train-accuracy': 0.893034815788269, 'bla-recall': 0.8550149202346802, 'lyt-recall': 0.9396157264709473, 'ngb-recall': 0.6698794960975647, 'ngs-recall': 0.9198837876319885, 'bla-precision': 0.8968750238418579, 'lyt-precision': 0.936189591884613, 'ngb-precision': 0.796561598777771, 'ngs-precision': 0.8957154154777527} 
{'loss': 0.2779826521873474, 'total-trian_loss': 0.2779826521873474, 'total-train-accuracy': 0.8936589956283569, 'bla-recall': 0.8529980778694153, 'lyt-recall': 0.9401518702507019, 'ngb-recall': 0.6764705777168274, 'ngs-recall': 0.9194005727767944, 'bla-precision': 0.8990825414657593, 'lyt-precision': 0.9351399540901184, 'ngb-precision': 0.795297384262085, 'ngs-precision': 0.8979430198669434} 
{'loss': 0.277117520570755, 'total-trian_loss': 0.277117520570755, 'total-train-accuracy': 0.8945497870445251, 'bla-recall': 0.8556700944900513, 'lyt-recall': 0.9405074119567871, 'ngb-recall': 0.6831228733062744, 'ngs-recall': 0.9189082384109497, 'bla-precision': 0.8995074033737183, 'lyt-precision': 0.9351891875267029, 'ngb-precision': 0.79651939868927, 'ngs-precision': 0.8996901512145996} 
{'loss': 0.2763185203075409, 'total-trian_loss': 0.2763185203075409, 'total-train-accuracy': 0.8949652910232544, 'bla-recall': 0.8564899563789368, 'lyt-recall': 0.9408740401268005, 'ngb-recall': 0.6830357313156128, 'ngs-recall': 0.9196290373802185, 'bla-precision': 0.9009615182876587, 'lyt-precision': 0.935662567615509, 'ngb-precision': 0.7989556193351746, 'ngs-precision': 0.8994709253311157} 
{'loss': 0.27598974108695984, 'total-trian_loss': 0.27598974108695984, 'total-train-accuracy': 0.8953620195388794, 'bla-recall': 0.8589285612106323, 'lyt-recall': 0.9407098293304443, 'ngb-recall': 0.6827133297920227, 'ngs-recall': 0.9201664924621582, 'bla-precision': 0.9024389982223511, 'lyt-precision': 0.9367983341217041, 'ngb-precision': 0.7989756464958191, 'ngs-precision': 0.8990758061408997} 
{'loss': 0.27436506748199463, 'total-trian_loss': 0.27436506748199463, 'total-train-accuracy': 0.8956028819084167, 'bla-recall': 0.8597561120986938, 'lyt-recall': 0.9403350949287415, 'ngb-recall': 0.6824034452438354, 'ngs-recall': 0.9208872318267822, 'bla-precision': 0.9030191898345947, 'lyt-precision': 0.9372708797454834, 'ngb-precision': 0.7989949584007263, 'ngs-precision': 0.8989534378051758} 
{'loss': 0.2737792134284973, 'total-trian_loss': 0.2737792134284973, 'total-train-accuracy': 0.8959686160087585, 'bla-recall': 0.8611584305763245, 'lyt-recall': 0.9413173794746399, 'ngb-recall': 0.6781609058380127, 'ngs-recall': 0.9223512411117554, 'bla-precision': 0.9051029682159424, 'lyt-precision': 0.9379475116729736, 'ngb-precision': 0.8022249937057495, 'ngs-precision': 0.8975988626480103} 
{'loss': 0.27283480763435364, 'total-trian_loss': 0.27283480763435364, 'total-train-accuracy': 0.8961864113807678, 'bla-recall': 0.8632974028587341, 'lyt-recall': 0.9417741298675537, 'ngb-recall': 0.6776180863380432, 'ngs-recall': 0.9221194982528687, 'bla-precision': 0.9060869812965393, 'lyt-precision': 0.9381082057952881, 'ngb-precision': 0.8009708523750305, 'ngs-precision': 0.8978531956672668} 
{'loss': 0.27287736535072327, 'total-trian_loss': 0.27287736535072327, 'total-train-accuracy': 0.8962655663490295, 'bla-recall': 0.8635996580123901, 'lyt-recall': 0.9424103498458862, 'ngb-recall': 0.6764705777168274, 'ngs-recall': 0.921815037727356, 'bla-precision': 0.9067796468734741, 'lyt-precision': 0.9381169080734253, 'ngb-precision': 0.7978469133377075, 'ngs-precision': 0.8982993364334106} 
{'loss': 0.2743600308895111, 'total-trian_loss': 0.2743600308895111, 'total-train-accuracy': 0.8965955376625061, 'bla-recall': 0.8646080493927002, 'lyt-recall': 0.9424729347229004, 'ngb-recall': 0.6762376427650452, 'ngs-recall': 0.9226557016372681, 'bla-precision': 0.9054726362228394, 'lyt-precision': 0.9386160969734192, 'ngb-precision': 0.8007034063339233, 'ngs-precision': 0.8980679512023926} 
{'loss': 0.27257800102233887, 'total-trian_loss': 0.27257800102233887, 'total-train-accuracy': 0.8974103331565857, 'bla-recall': 0.8662519454956055, 'lyt-recall': 0.9414562582969666, 'ngb-recall': 0.6767578125, 'ngs-recall': 0.9240548610687256, 'bla-precision': 0.9042207598686218, 'lyt-precision': 0.9397370219230652, 'ngb-precision': 0.8020833134651184, 'ngs-precision': 0.8990885615348816} 
{'loss': 0.2721715271472931, 'total-trian_loss': 0.2721715271472931, 'total-train-accuracy': 0.8973388671875, 'bla-recall': 0.8667687773704529, 'lyt-recall': 0.9414912462234497, 'ngb-recall': 0.6749284863471985, 'ngs-recall': 0.9245221018791199, 'bla-precision': 0.90343177318573, 'lyt-precision': 0.9404847025871277, 'ngb-precision': 0.8036322593688965, 'ngs-precision': 0.897599995136261} 
{'loss': 0.27431151270866394, 'total-trian_loss': 0.27431151270866394, 'total-train-accuracy': 0.8967911601066589, 'bla-recall': 0.8643178343772888, 'lyt-recall': 0.9418970942497253, 'ngb-recall': 0.6744840741157532, 'ngs-recall': 0.9240710735321045, 'bla-precision': 0.9043137431144714, 'lyt-precision': 0.9392670392990112, 'ngb-precision': 0.8006681799888611, 'ngs-precision': 0.8979591727256775} 
{'loss': 0.2746683657169342, 'total-trian_loss': 0.2746683657169342, 'total-train-accuracy': 0.8961465954780579, 'bla-recall': 0.8616629838943481, 'lyt-recall': 0.9409948587417603, 'ngb-recall': 0.6737523078918457, 'ngs-recall': 0.9239543676376343, 'bla-precision': 0.902157187461853, 'lyt-precision': 0.937457263469696, 'ngb-precision': 0.8010988831520081, 'ngs-precision': 0.8986132740974426} 
{'loss': 0.2749362885951996, 'total-trian_loss': 0.2749362885951996, 'total-train-accuracy': 0.8963330388069153, 'bla-recall': 0.8617944717407227, 'lyt-recall': 0.9414551854133606, 'ngb-recall': 0.6726943850517273, 'ngs-recall': 0.9244347810745239, 'bla-precision': 0.9022727012634277, 'lyt-precision': 0.9367003440856934, 'ngb-precision': 0.8025889992713928, 'ngs-precision': 0.8993672728538513} 
{'loss': 0.27482983469963074, 'total-trian_loss': 0.27482983469963074, 'total-train-accuracy': 0.8961730003356934, 'bla-recall': 0.8625355958938599, 'lyt-recall': 0.9409814476966858, 'ngb-recall': 0.6711111068725586, 'ngs-recall': 0.9248554706573486, 'bla-precision': 0.9017125964164734, 'lyt-precision': 0.9375619292259216, 'ngb-precision': 0.8014861941337585, 'ngs-precision': 0.898876428604126} 
{'loss': 0.27384600043296814, 'total-trian_loss': 0.27384600043296814, 'total-train-accuracy': 0.8965747356414795, 'bla-recall': 0.8650349378585815, 'lyt-recall': 0.940274178981781, 'ngb-recall': 0.6721739172935486, 'ngs-recall': 0.9256272315979004, 'bla-precision': 0.9022611379623413, 'lyt-precision': 0.9384365081787109, 'ngb-precision': 0.8026999235153198, 'ngs-precision': 0.8987818956375122} 
{'loss': 0.27472615242004395, 'total-trian_loss': 0.27472615242004395, 'total-train-accuracy': 0.8959790468215942, 'bla-recall': 0.8641043305397034, 'lyt-recall': 0.9391610622406006, 'ngb-recall': 0.6726190447807312, 'ngs-recall': 0.9252061247825623, 'bla-precision': 0.8999285101890564, 'lyt-precision': 0.9388604164123535, 'ngb-precision': 0.8022312521934509, 'ngs-precision': 0.8982275724411011} 
{'loss': 0.2755816578865051, 'total-trian_loss': 0.2755816578865051, 'total-train-accuracy': 0.8957259654998779, 'bla-recall': 0.8634212017059326, 'lyt-recall': 0.9394894242286682, 'ngb-recall': 0.6747088432312012, 'ngs-recall': 0.9239444732666016, 'bla-precision': 0.9011996984481812, 'lyt-precision': 0.9377162456512451, 'ngb-precision': 0.801383376121521, 'ngs-precision': 0.8984814286231995} 
{'loss': 0.27478495240211487, 'total-trian_loss': 0.27478495240211487, 'total-train-accuracy': 0.8956925868988037, 'bla-recall': 0.8640000224113464, 'lyt-recall': 0.9393376708030701, 'ngb-recall': 0.6759411096572876, 'ngs-recall': 0.9232736825942993, 'bla-precision': 0.9006254076957703, 'lyt-precision': 0.9381762146949768, 'ngb-precision': 0.7996127605438232, 'ngs-precision': 0.8990038633346558} 
{'loss': 0.2754010856151581, 'total-trian_loss': 0.2754010856151581, 'total-train-accuracy': 0.8958679437637329, 'bla-recall': 0.8633093237876892, 'lyt-recall': 0.9395320415496826, 'ngb-recall': 0.6731391549110413, 'ngs-recall': 0.9239373803138733, 'bla-precision': 0.9016393423080444, 'lyt-precision': 0.9381067752838135, 'ngb-precision': 0.800000011920929, 'ngs-precision': 0.8983142971992493} 
{'loss': 0.2764267921447754, 'total-trian_loss': 0.2764267921447754, 'total-train-accuracy': 0.8959354758262634, 'bla-recall': 0.8622908592224121, 'lyt-recall': 0.9392579197883606, 'ngb-recall': 0.6740858554840088, 'ngs-recall': 0.9241341352462769, 'bla-precision': 0.9017496705055237, 'lyt-precision': 0.9375746846199036, 'ngb-precision': 0.8007554411888123, 'ngs-precision': 0.8984500169754028} 
{'loss': 0.2763105630874634, 'total-trian_loss': 0.2763105630874634, 'total-train-accuracy': 0.8962017893791199, 'bla-recall': 0.8616953492164612, 'lyt-recall': 0.9390386939048767, 'ngb-recall': 0.6761006116867065, 'ngs-recall': 0.9243038892745972, 'bla-precision': 0.9001331329345703, 'lyt-precision': 0.9376646280288696, 'ngb-precision': 0.800744891166687, 'ngs-precision': 0.8995001316070557} 
{'loss': 0.2775275409221649, 'total-trian_loss': 0.2775275409221649, 'total-train-accuracy': 0.8957673907279968, 'bla-recall': 0.8617221713066101, 'lyt-recall': 0.939323902130127, 'ngb-recall': 0.6749225854873657, 'ngs-recall': 0.9230360984802246, 'bla-precision': 0.900788426399231, 'lyt-precision': 0.9368876218795776, 'ngb-precision': 0.7992667555809021, 'ngs-precision': 0.8991727232933044} 
{'loss': 0.27795499563217163, 'total-trian_loss': 0.27795499563217163, 'total-train-accuracy': 0.895541250705719, 'bla-recall': 0.8613184094429016, 'lyt-recall': 0.9392045736312866, 'ngb-recall': 0.6730037927627563, 'ngs-recall': 0.9234787225723267, 'bla-precision': 0.8981841802597046, 'lyt-precision': 0.9368093013763428, 'ngb-precision': 0.7994579672813416, 'ngs-precision': 0.899745523929596} 
{'loss': 0.27851927280426025, 'total-trian_loss': 0.27851927280426025, 'total-train-accuracy': 0.8951303958892822, 'bla-recall': 0.8593271970748901, 'lyt-recall': 0.93942791223526, 'ngb-recall': 0.6689038276672363, 'ngs-recall': 0.9246786832809448, 'bla-precision': 0.8994878530502319, 'lyt-precision': 0.9357541799545288, 'ngb-precision': 0.8016085624694824, 'ngs-precision': 0.8983516693115234} 
{'loss': 0.2787627875804901, 'total-trian_loss': 0.2787627875804901, 'total-train-accuracy': 0.8953927755355835, 'bla-recall': 0.8581730723381042, 'lyt-recall': 0.9393855333328247, 'ngb-recall': 0.6703458428382874, 'ngs-recall': 0.9249241948127747, 'bla-precision': 0.9003782868385315, 'lyt-precision': 0.9355016350746155, 'ngb-precision': 0.8019366264343262, 'ngs-precision': 0.8987963795661926} 
