{'loss': 0.14432917535305023, 'total-trian_loss': 0.14432917535305023, 'total-train-accuracy': 0.96875, 'bla-recall': 0.8571428656578064, 'lyt-recall': 1.0, 'ngb-recall': 1.0, 'ngs-recall': 1.0, 'bla-precision': 1.0, 'lyt-precision': 0.9285714030265808, 'ngb-precision': 1.0, 'ngs-precision': 1.0} 
{'loss': 0.19855275750160217, 'total-trian_loss': 0.19855275750160217, 'total-train-accuracy': 0.9358258843421936, 'bla-recall': 0.9124578833580017, 'lyt-recall': 0.9565972089767456, 'ngb-recall': 0.8083333373069763, 'ngs-recall': 0.9602356553077698, 'bla-precision': 0.9217687249183655, 'lyt-precision': 0.951640784740448, 'ngb-precision': 0.9107981324195862, 'ngs-precision': 0.9462989568710327} 
{'loss': 0.20094288885593414, 'total-trian_loss': 0.20094288885593414, 'total-train-accuracy': 0.9328893423080444, 'bla-recall': 0.909937858581543, 'lyt-recall': 0.9574132561683655, 'ngb-recall': 0.8078431487083435, 'ngs-recall': 0.9527665376663208, 'bla-precision': 0.9213836193084717, 'lyt-precision': 0.9514106512069702, 'ngb-precision': 0.8879310488700867, 'ngs-precision': 0.9463806748390198} 
{'loss': 0.1993718296289444, 'total-trian_loss': 0.1993718296289444, 'total-train-accuracy': 0.9346590638160706, 'bla-recall': 0.9088318943977356, 'lyt-recall': 0.9595375657081604, 'ngb-recall': 0.8118081092834473, 'ngs-recall': 0.9548872113227844, 'bla-precision': 0.9273256063461304, 'lyt-precision': 0.9499284625053406, 'ngb-precision': 0.8906882405281067, 'ngs-precision': 0.9477611780166626} 
{'loss': 0.2053905874490738, 'total-trian_loss': 0.2053905874490738, 'total-train-accuracy': 0.9313380122184753, 'bla-recall': 0.9013333320617676, 'lyt-recall': 0.9598930478096008, 'ngb-recall': 0.7979452013969421, 'ngs-recall': 0.9544923901557922, 'bla-precision': 0.9260274171829224, 'lyt-precision': 0.9484808444976807, 'ngb-precision': 0.8859315514564514, 'ngs-precision': 0.943483293056488} 
{'loss': 0.20303097367286682, 'total-trian_loss': 0.20303097367286682, 'total-train-accuracy': 0.9325658082962036, 'bla-recall': 0.9046455025672913, 'lyt-recall': 0.961104154586792, 'ngb-recall': 0.7903226017951965, 'ngs-recall': 0.9563318490982056, 'bla-precision': 0.927318274974823, 'lyt-precision': 0.9491945505142212, 'ngb-precision': 0.8876811861991882, 'ngs-precision': 0.9449838399887085} 
{'loss': 0.20260469615459442, 'total-trian_loss': 0.20260469615459442, 'total-train-accuracy': 0.9324845671653748, 'bla-recall': 0.9084668159484863, 'lyt-recall': 0.961313009262085, 'ngb-recall': 0.7807807922363281, 'ngs-recall': 0.9566563367843628, 'bla-precision': 0.9319248795509338, 'lyt-precision': 0.9490740895271301, 'ngb-precision': 0.8904109597206116, 'ngs-precision': 0.9420731663703918} 
{'loss': 0.20599673688411713, 'total-trian_loss': 0.20599673688411713, 'total-train-accuracy': 0.9309592843055725, 'bla-recall': 0.9106754064559937, 'lyt-recall': 0.9558011293411255, 'ngb-recall': 0.7910863757133484, 'ngs-recall': 0.9533527493476868, 'bla-precision': 0.9247787594795227, 'lyt-precision': 0.9505494236946106, 'ngb-precision': 0.8847352266311646, 'ngs-precision': 0.9432692527770996} 
{'loss': 0.20408505201339722, 'total-trian_loss': 0.20408505201339722, 'total-train-accuracy': 0.9313187003135681, 'bla-recall': 0.9128630757331848, 'lyt-recall': 0.9560669660568237, 'ngb-recall': 0.7963917255401611, 'ngs-recall': 0.9521178603172302, 'bla-precision': 0.9263157844543457, 'lyt-precision': 0.9510926008224487, 'ngb-precision': 0.8828571438789368, 'ngs-precision': 0.9434306621551514} 
{'loss': 0.20206047594547272, 'total-trian_loss': 0.20206047594547272, 'total-train-accuracy': 0.9300130009651184, 'bla-recall': 0.9060665369033813, 'lyt-recall': 0.9574678540229797, 'ngb-recall': 0.7980295419692993, 'ngs-recall': 0.9493007063865662, 'bla-precision': 0.9278557300567627, 'lyt-precision': 0.9490196108818054, 'ngb-precision': 0.8733153343200684, 'ngs-precision': 0.943527340888977} 
{'loss': 0.20087173581123352, 'total-trian_loss': 0.20087173581123352, 'total-train-accuracy': 0.9306930899620056, 'bla-recall': 0.9040590524673462, 'lyt-recall': 0.9597755074501038, 'ngb-recall': 0.8004694581031799, 'ngs-recall': 0.9489539861679077, 'bla-precision': 0.9315589070320129, 'lyt-precision': 0.9491211771965027, 'ngb-precision': 0.8721227645874023, 'ngs-precision': 0.9434276223182678} 
{'loss': 0.2003302425146103, 'total-trian_loss': 0.2003302425146103, 'total-train-accuracy': 0.9318985939025879, 'bla-recall': 0.904013991355896, 'lyt-recall': 0.9609236121177673, 'ngb-recall': 0.802247166633606, 'ngs-recall': 0.9511218070983887, 'bla-precision': 0.9333333373069763, 'lyt-precision': 0.9491227865219116, 'ngb-precision': 0.8771498799324036, 'ngs-precision': 0.9435611963272095} 
{'loss': 0.19652391970157623, 'total-trian_loss': 0.19652391970157623, 'total-train-accuracy': 0.9332770109176636, 'bla-recall': 0.9065108299255371, 'lyt-recall': 0.9620893001556396, 'ngb-recall': 0.8069414496421814, 'ngs-recall': 0.9509578347206116, 'bla-precision': 0.93459552526474, 'lyt-precision': 0.9500831961631775, 'ngb-precision': 0.8773584961891174, 'ngs-precision': 0.9451637268066406} 
{'loss': 0.1980181187391281, 'total-trian_loss': 0.1980181187391281, 'total-train-accuracy': 0.9326508641242981, 'bla-recall': 0.909385085105896, 'lyt-recall': 0.9629032015800476, 'ngb-recall': 0.8016529083251953, 'ngs-recall': 0.9496350288391113, 'bla-precision': 0.9351081252098083, 'lyt-precision': 0.9513944387435913, 'ngb-precision': 0.8738738894462585, 'ngs-precision': 0.9434372782707214} 
{'loss': 0.19628101587295532, 'total-trian_loss': 0.19628101587295532, 'total-train-accuracy': 0.9336260557174683, 'bla-recall': 0.9126365184783936, 'lyt-recall': 0.9598455429077148, 'ngb-recall': 0.8064516186714172, 'ngs-recall': 0.9506944417953491, 'bla-precision': 0.9330143332481384, 'lyt-precision': 0.9532208442687988, 'ngb-precision': 0.8733624219894409, 'ngs-precision': 0.94609534740448} 
{'loss': 0.19641940295696259, 'total-trian_loss': 0.19641940295696259, 'total-train-accuracy': 0.9330357313156128, 'bla-recall': 0.9107413291931152, 'lyt-recall': 0.9590163826942444, 'ngb-recall': 0.8035019636154175, 'ngs-recall': 0.9518151879310608, 'bla-precision': 0.9304482340812683, 'lyt-precision': 0.9526276588439941, 'ngb-precision': 0.873150110244751, 'ngs-precision': 0.9455737471580505} 
{'loss': 0.19711421430110931, 'total-trian_loss': 0.19711421430110931, 'total-train-accuracy': 0.9324904680252075, 'bla-recall': 0.9086892604827881, 'lyt-recall': 0.9590811133384705, 'ngb-recall': 0.800000011920929, 'ngs-recall': 0.9526813626289368, 'bla-precision': 0.930618405342102, 'lyt-precision': 0.9522451758384705, 'ngb-precision': 0.8734694123268127, 'ngs-precision': 0.9437500238418579} 
{'loss': 0.19523946940898895, 'total-trian_loss': 0.19523946940898895, 'total-train-accuracy': 0.9322150945663452, 'bla-recall': 0.9083215594291687, 'lyt-recall': 0.9588195085525513, 'ngb-recall': 0.7967625856399536, 'ngs-recall': 0.953987717628479, 'bla-precision': 0.9292929172515869, 'lyt-precision': 0.9522835612297058, 'ngb-precision': 0.8772277235984802, 'ngs-precision': 0.941853404045105} 
{'loss': 0.194053515791893, 'total-trian_loss': 0.194053515791893, 'total-train-accuracy': 0.932402491569519, 'bla-recall': 0.9097127318382263, 'lyt-recall': 0.9588859677314758, 'ngb-recall': 0.8006814122200012, 'ngs-recall': 0.9531435370445251, 'bla-precision': 0.9287709593772888, 'lyt-precision': 0.9531971216201782, 'ngb-precision': 0.8768656849861145, 'ngs-precision': 0.9419695138931274} 
{'loss': 0.19209560751914978, 'total-trian_loss': 0.19209560751914978, 'total-train-accuracy': 0.9332191944122314, 'bla-recall': 0.9110226035118103, 'lyt-recall': 0.9596928954124451, 'ngb-recall': 0.8065040707588196, 'ngs-recall': 0.952326238155365, 'bla-precision': 0.9295393228530884, 'lyt-precision': 0.954805850982666, 'ngb-precision': 0.8778761029243469, 'ngs-precision': 0.9431172013282776} 
{'loss': 0.19209980964660645, 'total-trian_loss': 0.19209980964660645, 'total-train-accuracy': 0.932947039604187, 'bla-recall': 0.9129321575164795, 'lyt-recall': 0.960918128490448, 'ngb-recall': 0.8096724152565002, 'ngs-recall': 0.9488320350646973, 'bla-precision': 0.9320261478424072, 'lyt-precision': 0.9555829763412476, 'ngb-precision': 0.8708053827285767, 'ngs-precision': 0.9430624842643738} 
{'loss': 0.19050680100917816, 'total-trian_loss': 0.19050680100917816, 'total-train-accuracy': 0.9332932829856873, 'bla-recall': 0.9119106531143188, 'lyt-recall': 0.9616996049880981, 'ngb-recall': 0.8090909123420715, 'ngs-recall': 0.9498652219772339, 'bla-precision': 0.932741105556488, 'lyt-precision': 0.9554102420806885, 'ngb-precision': 0.8725489974021912, 'ngs-precision': 0.9427501559257507} 
{'loss': 0.18974897265434265, 'total-trian_loss': 0.18974897265434265, 'total-train-accuracy': 0.9326475262641907, 'bla-recall': 0.9108433723449707, 'lyt-recall': 0.9617391228675842, 'ngb-recall': 0.8023598790168762, 'ngs-recall': 0.9510161280632019, 'bla-precision': 0.9333333373069763, 'lyt-precision': 0.9550949931144714, 'ngb-precision': 0.8731942176818848, 'ngs-precision': 0.9402369856834412} 
{'loss': 0.19142106175422668, 'total-trian_loss': 0.19142106175422668, 'total-train-accuracy': 0.9314758777618408, 'bla-recall': 0.9068684577941895, 'lyt-recall': 0.9628796577453613, 'ngb-recall': 0.7962697148323059, 'ngs-recall': 0.9509605765342712, 'bla-precision': 0.9351740479469299, 'lyt-precision': 0.9521690607070923, 'ngb-precision': 0.875394344329834, 'ngs-precision': 0.9381546378135681} 
{'loss': 0.19270503520965576, 'total-trian_loss': 0.19270503520965576, 'total-train-accuracy': 0.9309210777282715, 'bla-recall': 0.9074491858482361, 'lyt-recall': 0.959782600402832, 'ngb-recall': 0.7960894107818604, 'ngs-recall': 0.9512315392494202, 'bla-precision': 0.9305555820465088, 'lyt-precision': 0.9530491232872009, 'ngb-precision': 0.8782742619514465, 'ngs-precision': 0.9378339052200317} 
{'loss': 0.19357553124427795, 'total-trian_loss': 0.19357553124427795, 'total-train-accuracy': 0.9307528138160706, 'bla-recall': 0.9077936410903931, 'lyt-recall': 0.9607843160629272, 'ngb-recall': 0.7948718070983887, 'ngs-recall': 0.9503105878829956, 'bla-precision': 0.9302586913108826, 'lyt-precision': 0.9537085890769958, 'ngb-precision': 0.8764880895614624, 'ngs-precision': 0.9377651810646057} 
{'loss': 0.19217850267887115, 'total-trian_loss': 0.19217850267887115, 'total-train-accuracy': 0.9309391975402832, 'bla-recall': 0.9070512652397156, 'lyt-recall': 0.9608449339866638, 'ngb-recall': 0.7965879440307617, 'ngs-recall': 0.950766384601593, 'bla-precision': 0.9299014210700989, 'lyt-precision': 0.9539641737937927, 'ngb-precision': 0.8771676421165466, 'ngs-precision': 0.9381301403045654} 
{'loss': 0.1925366073846817, 'total-trian_loss': 0.1925366073846817, 'total-train-accuracy': 0.9311155676841736, 'bla-recall': 0.9037656784057617, 'lyt-recall': 0.9613841772079468, 'ngb-recall': 0.8020176291465759, 'ngs-recall': 0.9511091113090515, 'bla-precision': 0.9300323128700256, 'lyt-precision': 0.9532570838928223, 'ngb-precision': 0.8796680569648743, 'ngs-precision': 0.938784658908844} 
{'loss': 0.1940259486436844, 'total-trian_loss': 0.1940259486436844, 'total-train-accuracy': 0.9306282997131348, 'bla-recall': 0.9034552574157715, 'lyt-recall': 0.961013674736023, 'ngb-recall': 0.8039457201957703, 'ngs-recall': 0.9496688842773438, 'bla-precision': 0.9299163222312927, 'lyt-precision': 0.9531174302101135, 'ngb-precision': 0.8751677870750427, 'ngs-precision': 0.9393013119697571} 
{'loss': 0.19493205845355988, 'total-trian_loss': 0.19493205845355988, 'total-train-accuracy': 0.9304847121238708, 'bla-recall': 0.9040958881378174, 'lyt-recall': 0.9600949883460999, 'ngb-recall': 0.8047904372215271, 'ngs-recall': 0.9498069286346436, 'bla-precision': 0.9263049960136414, 'lyt-precision': 0.9537517428398132, 'ngb-precision': 0.875, 'ngs-precision': 0.9397283792495728} 
{'loss': 0.19428405165672302, 'total-trian_loss': 0.19428405165672302, 'total-train-accuracy': 0.9311256408691406, 'bla-recall': 0.905180811882019, 'lyt-recall': 0.9612188339233398, 'ngb-recall': 0.8035087585449219, 'ngs-recall': 0.9505862593650818, 'bla-precision': 0.9278557300567627, 'lyt-precision': 0.9546079635620117, 'ngb-precision': 0.8762755393981934, 'ngs-precision': 0.9391807913780212} 
{'loss': 0.1946263164281845, 'total-trian_loss': 0.1946263164281845, 'total-train-accuracy': 0.9311286211013794, 'bla-recall': 0.9059500694274902, 'lyt-recall': 0.9618492126464844, 'ngb-recall': 0.8054919838905334, 'ngs-recall': 0.9489378929138184, 'bla-precision': 0.928220272064209, 'lyt-precision': 0.954565703868866, 'ngb-precision': 0.8734491467475891, 'ngs-precision': 0.9397249221801758} 
{'loss': 0.19342420995235443, 'total-trian_loss': 0.19342420995235443, 'total-train-accuracy': 0.9315758347511292, 'bla-recall': 0.9067796468734741, 'lyt-recall': 0.9626865386962891, 'ngb-recall': 0.8073908090591431, 'ngs-recall': 0.9483922123908997, 'bla-precision': 0.9295367002487183, 'lyt-precision': 0.9551393985748291, 'ngb-precision': 0.8707729578018188, 'ngs-precision': 0.9405511617660522} 
{'loss': 0.19377432763576508, 'total-trian_loss': 0.19377432763576508, 'total-train-accuracy': 0.9318576455116272, 'bla-recall': 0.9069981575012207, 'lyt-recall': 0.962312638759613, 'ngb-recall': 0.8092105388641357, 'ngs-recall': 0.9484296441078186, 'bla-precision': 0.9292452931404114, 'lyt-precision': 0.9549511075019836, 'ngb-precision': 0.8702830076217651, 'ngs-precision': 0.9414934515953064} 
{'loss': 0.19405114650726318, 'total-trian_loss': 0.19405114650726318, 'total-train-accuracy': 0.9321267008781433, 'bla-recall': 0.9094982147216797, 'lyt-recall': 0.9608006477355957, 'ngb-recall': 0.8084415793418884, 'ngs-recall': 0.9495064616203308, 'bla-precision': 0.9277879595756531, 'lyt-precision': 0.9560166001319885, 'ngb-precision': 0.8716452717781067, 'ngs-precision': 0.9412871599197388} 
{'loss': 0.19350804388523102, 'total-trian_loss': 0.19350804388523102, 'total-train-accuracy': 0.9319690465927124, 'bla-recall': 0.9095697999000549, 'lyt-recall': 0.9608322978019714, 'ngb-recall': 0.8082627058029175, 'ngs-recall': 0.949221670627594, 'bla-precision': 0.9266547560691833, 'lyt-precision': 0.9565393924713135, 'ngb-precision': 0.871004581451416, 'ngs-precision': 0.9415441155433655} 
{'loss': 0.1932694911956787, 'total-trian_loss': 0.1932694911956787, 'total-train-accuracy': 0.9318181872367859, 'bla-recall': 0.9101899862289429, 'lyt-recall': 0.9612619876861572, 'ngb-recall': 0.8061855435371399, 'ngs-recall': 0.9492753744125366, 'bla-precision': 0.927000880241394, 'lyt-precision': 0.9570576548576355, 'ngb-precision': 0.8717948794364929, 'ngs-precision': 0.9404163956642151} 
{'loss': 0.19224369525909424, 'total-trian_loss': 0.19224369525909424, 'total-train-accuracy': 0.9320709705352783, 'bla-recall': 0.9098567962646484, 'lyt-recall': 0.9617635607719421, 'ngb-recall': 0.8098591566085815, 'ngs-recall': 0.9483618140220642, 'bla-precision': 0.9286328554153442, 'lyt-precision': 0.9569099545478821, 'ngb-precision': 0.8702702522277832, 'ngs-precision': 0.9409893751144409} 
{'loss': 0.19161483645439148, 'total-trian_loss': 0.19161483645439148, 'total-train-accuracy': 0.9321836233139038, 'bla-recall': 0.9077306985855103, 'lyt-recall': 0.9614503979682922, 'ngb-recall': 0.8139764070510864, 'ngs-recall': 0.9484859108924866, 'bla-precision': 0.9269949197769165, 'lyt-precision': 0.9563401937484741, 'ngb-precision': 0.8705263137817383, 'ngs-precision': 0.9422544836997986} 
{'loss': 0.190548837184906, 'total-trian_loss': 0.190548837184906, 'total-train-accuracy': 0.9325457215309143, 'bla-recall': 0.9079804420471191, 'lyt-recall': 0.9619118571281433, 'ngb-recall': 0.8144927620887756, 'ngs-recall': 0.9484817385673523, 'bla-precision': 0.9276206493377686, 'lyt-precision': 0.9565540552139282, 'ngb-precision': 0.8699690699577332, 'ngs-precision': 0.9426924586296082} 
{'loss': 0.1900889277458191, 'total-trian_loss': 0.1900889277458191, 'total-train-accuracy': 0.9328934550285339, 'bla-recall': 0.9081469774246216, 'lyt-recall': 0.962582528591156, 'ngb-recall': 0.8182674050331116, 'ngs-recall': 0.9478609561920166, 'bla-precision': 0.9289215803146362, 'lyt-precision': 0.9569657444953918, 'ngb-precision': 0.8690000176429749, 'ngs-precision': 0.9434464573860168} 
{'loss': 0.18941009044647217, 'total-trian_loss': 0.18941009044647217, 'total-train-accuracy': 0.9329833984375, 'bla-recall': 0.9096572995185852, 'lyt-recall': 0.9632829427719116, 'ngb-recall': 0.8166819214820862, 'ngs-recall': 0.948009192943573, 'bla-precision': 0.9306772947311401, 'lyt-precision': 0.957423985004425, 'ngb-precision': 0.8701171875, 'ngs-precision': 0.9421190023422241} 
{'loss': 0.1897040456533432, 'total-trian_loss': 0.1897040456533432, 'total-train-accuracy': 0.9331896305084229, 'bla-recall': 0.9089529514312744, 'lyt-recall': 0.9635398387908936, 'ngb-recall': 0.8185920715332031, 'ngs-recall': 0.9480812549591064, 'bla-precision': 0.9315707683563232, 'lyt-precision': 0.9567662477493286, 'ngb-precision': 0.8696069121360779, 'ngs-precision': 0.9429121017456055} 
{'loss': 0.19065552949905396, 'total-trian_loss': 0.19065552949905396, 'total-train-accuracy': 0.9329182505607605, 'bla-recall': 0.9098360538482666, 'lyt-recall': 0.9618717432022095, 'ngb-recall': 0.8190730810165405, 'ngs-recall': 0.9481505155563354, 'bla-precision': 0.9306402206420898, 'lyt-precision': 0.9572266340255737, 'ngb-precision': 0.8677998185157776, 'ngs-precision': 0.9427852630615234} 
{'loss': 0.19151270389556885, 'total-trian_loss': 0.19151270389556885, 'total-train-accuracy': 0.9326568245887756, 'bla-recall': 0.9094256162643433, 'lyt-recall': 0.9612640142440796, 'ngb-recall': 0.8192139863967896, 'ngs-recall': 0.9479231238365173, 'bla-precision': 0.9299699068069458, 'lyt-precision': 0.957036554813385, 'ngb-precision': 0.867715060710907, 'ngs-precision': 0.9426633715629578} 
{'loss': 0.19112779200077057, 'total-trian_loss': 0.19112779200077057, 'total-train-accuracy': 0.9325181245803833, 'bla-recall': 0.9096820950508118, 'lyt-recall': 0.9616155028343201, 'ngb-recall': 0.818337619304657, 'ngs-recall': 0.9476407766342163, 'bla-precision': 0.9305247664451599, 'lyt-precision': 0.9568249583244324, 'ngb-precision': 0.8666061758995056, 'ngs-precision': 0.9424765110015869} 
{'loss': 0.19163674116134644, 'total-trian_loss': 0.19163674116134644, 'total-train-accuracy': 0.9326067566871643, 'bla-recall': 0.9085714221000671, 'lyt-recall': 0.9613494873046875, 'ngb-recall': 0.8191039562225342, 'ngs-recall': 0.9481525421142578, 'bla-precision': 0.929145336151123, 'lyt-precision': 0.956337571144104, 'ngb-precision': 0.866726279258728, 'ngs-precision': 0.9433738589286804} 
{'loss': 0.19221940636634827, 'total-trian_loss': 0.19221940636634827, 'total-train-accuracy': 0.9321459531784058, 'bla-recall': 0.905063271522522, 'lyt-recall': 0.962057888507843, 'ngb-recall': 0.8165975213050842, 'ngs-recall': 0.9487555027008057, 'bla-precision': 0.9299132823944092, 'lyt-precision': 0.9549952149391174, 'ngb-precision': 0.8684907555580139, 'ngs-precision': 0.9424083828926086} 
{'loss': 0.19292409718036652, 'total-trian_loss': 0.19292409718036652, 'total-train-accuracy': 0.932237982749939, 'bla-recall': 0.9043658971786499, 'lyt-recall': 0.9617452025413513, 'ngb-recall': 0.8177379965782166, 'ngs-recall': 0.9493816494941711, 'bla-precision': 0.9288256168365479, 'lyt-precision': 0.9545026421546936, 'ngb-precision': 0.8708838820457458, 'ngs-precision': 0.9426042437553406} 
{'loss': 0.19324874877929688, 'total-trian_loss': 0.19324874877929688, 'total-train-accuracy': 0.9321157336235046, 'bla-recall': 0.9047619104385376, 'lyt-recall': 0.9622935652732849, 'ngb-recall': 0.8194888234138489, 'ngs-recall': 0.9480372667312622, 'bla-precision': 0.9300699234008789, 'lyt-precision': 0.9542645215988159, 'ngb-precision': 0.8687552809715271, 'ngs-precision': 0.9429775476455688} 
{'loss': 0.1930570751428604, 'total-trian_loss': 0.1930570751428604, 'total-train-accuracy': 0.9323089718818665, 'bla-recall': 0.9054325819015503, 'lyt-recall': 0.9619864821434021, 'ngb-recall': 0.8198269009590149, 'ngs-recall': 0.9484478831291199, 'bla-precision': 0.930392861366272, 'lyt-precision': 0.9546698927879333, 'ngb-precision': 0.8690575361251831, 'ngs-precision': 0.9429594874382019} 
{'loss': 0.1930815726518631, 'total-trian_loss': 0.1930815726518631, 'total-train-accuracy': 0.9323937892913818, 'bla-recall': 0.9058355689048767, 'lyt-recall': 0.9616429805755615, 'ngb-recall': 0.8212074041366577, 'ngs-recall': 0.9481119513511658, 'bla-precision': 0.9298842549324036, 'lyt-precision': 0.9552955031394958, 'ngb-precision': 0.8675388097763062, 'ngs-precision': 0.9434982538223267} 
{'loss': 0.192268967628479, 'total-trian_loss': 0.192268967628479, 'total-train-accuracy': 0.9325763583183289, 'bla-recall': 0.9052287340164185, 'lyt-recall': 0.9622697830200195, 'ngb-recall': 0.8210205435752869, 'ngs-recall': 0.9484370946884155, 'bla-precision': 0.9307795763015747, 'lyt-precision': 0.9554572105407715, 'ngb-precision': 0.8693548440933228, 'ngs-precision': 0.9433962106704712} 
{'loss': 0.1935224086046219, 'total-trian_loss': 0.1935224086046219, 'total-train-accuracy': 0.9319620132446289, 'bla-recall': 0.902048647403717, 'lyt-recall': 0.9622917175292969, 'ngb-recall': 0.8198198080062866, 'ngs-recall': 0.9481169581413269, 'bla-precision': 0.9306473135948181, 'lyt-precision': 0.9539263844490051, 'ngb-precision': 0.8694267272949219, 'ngs-precision': 0.9429020285606384} 
{'loss': 0.1928718239068985, 'total-trian_loss': 0.1928718239068985, 'total-train-accuracy': 0.9320482611656189, 'bla-recall': 0.9019607901573181, 'lyt-recall': 0.9623129963874817, 'ngb-recall': 0.8202662467956543, 'ngs-recall': 0.9482267498970032, 'bla-precision': 0.9302022457122803, 'lyt-precision': 0.954078733921051, 'ngb-precision': 0.8691222667694092, 'ngs-precision': 0.9430999159812927} 
{'loss': 0.19208474457263947, 'total-trian_loss': 0.19208474457263947, 'total-train-accuracy': 0.9320360422134399, 'bla-recall': 0.9032459259033203, 'lyt-recall': 0.9615166783332825, 'ngb-recall': 0.8201019763946533, 'ngs-recall': 0.9485087990760803, 'bla-precision': 0.9287548065185547, 'lyt-precision': 0.9547625780105591, 'ngb-precision': 0.869498074054718, 'ngs-precision': 0.942741334438324} 
{'loss': 0.19243374466896057, 'total-trian_loss': 0.19243374466896057, 'total-train-accuracy': 0.9316465258598328, 'bla-recall': 0.9008567929267883, 'lyt-recall': 0.9615062475204468, 'ngb-recall': 0.8210451006889343, 'ngs-recall': 0.9481891393661499, 'bla-precision': 0.9287066459655762, 'lyt-precision': 0.9540547728538513, 'ngb-precision': 0.8689393997192383, 'ngs-precision': 0.9429714679718018} 
