{'loss': 0.2791954278945923, 'total-trian_loss': 0.2791954278945923, 'total-train-accuracy': 0.9375, 'bla-recall': 0.75, 'lyt-recall': 1.0, 'ngb-recall': 1.0, 'ngs-recall': 1.0, 'bla-precision': 1.0, 'lyt-precision': 0.8181818127632141, 'ngb-precision': 1.0, 'ngs-precision': 1.0} 
{'loss': 0.32989487051963806, 'total-trian_loss': 0.32989487051963806, 'total-train-accuracy': 0.8716517686843872, 'bla-recall': 0.8507936596870422, 'lyt-recall': 0.9168111085891724, 'ngb-recall': 0.5409091114997864, 'ngs-recall': 0.9191176295280457, 'bla-precision': 0.8844884634017944, 'lyt-precision': 0.9216027855873108, 'ngb-precision': 0.7345678806304932, 'ngs-precision': 0.8765778541564941} 
{'loss': 0.31908121705055237, 'total-trian_loss': 0.31908121705055237, 'total-train-accuracy': 0.8765369057655334, 'bla-recall': 0.854651153087616, 'lyt-recall': 0.9188767671585083, 'ngb-recall': 0.54935622215271, 'ngs-recall': 0.919618546962738, 'bla-precision': 0.8909090757369995, 'lyt-precision': 0.9275590777397156, 'ngb-precision': 0.7398843765258789, 'ngs-precision': 0.87890625} 
{'loss': 0.3153758645057678, 'total-trian_loss': 0.3153758645057678, 'total-train-accuracy': 0.876893937587738, 'bla-recall': 0.8516483306884766, 'lyt-recall': 0.9237409830093384, 'ngb-recall': 0.5652173757553101, 'ngs-recall': 0.9137499928474426, 'bla-precision': 0.8908045887947083, 'lyt-precision': 0.9277456402778625, 'ngb-precision': 0.7258883118629456, 'ngs-precision': 0.8839177489280701} 
{'loss': 0.31198763847351074, 'total-trian_loss': 0.31198763847351074, 'total-train-accuracy': 0.8763204216957092, 'bla-recall': 0.8491048812866211, 'lyt-recall': 0.9226666688919067, 'ngb-recall': 0.5592592358589172, 'ngs-recall': 0.9163762927055359, 'bla-precision': 0.8877005577087402, 'lyt-precision': 0.9263721704483032, 'ngb-precision': 0.7259615659713745, 'ngs-precision': 0.8835386633872986} 
{'loss': 0.31456413865089417, 'total-trian_loss': 0.31456413865089417, 'total-train-accuracy': 0.8770559430122375, 'bla-recall': 0.8472553491592407, 'lyt-recall': 0.927860677242279, 'ngb-recall': 0.5641891956329346, 'ngs-recall': 0.9178532361984253, 'bla-precision': 0.8942065238952637, 'lyt-precision': 0.92555832862854, 'ngb-precision': 0.7356828451156616, 'ngs-precision': 0.8802521228790283} 
{'loss': 0.3119748532772064, 'total-trian_loss': 0.3119748532772064, 'total-train-accuracy': 0.8788580298423767, 'bla-recall': 0.8571428656578064, 'lyt-recall': 0.9274854063987732, 'ngb-recall': 0.5709779262542725, 'ngs-recall': 0.9166666865348816, 'bla-precision': 0.8971962332725525, 'lyt-precision': 0.9285714030265808, 'ngb-precision': 0.7387754917144775, 'ngs-precision': 0.8804348111152649} 
{'loss': 0.3095107972621918, 'total-trian_loss': 0.3095107972621918, 'total-train-accuracy': 0.879723846912384, 'bla-recall': 0.8610526323318481, 'lyt-recall': 0.9291166663169861, 'ngb-recall': 0.574404776096344, 'ngs-recall': 0.916015625, 'bla-precision': 0.8969298005104065, 'lyt-precision': 0.9301310181617737, 'ngb-precision': 0.7366412281990051, 'ngs-precision': 0.8807511925697327} 
{'loss': 0.3108316957950592, 'total-trian_loss': 0.3108316957950592, 'total-train-accuracy': 0.8794642686843872, 'bla-recall': 0.8591549396514893, 'lyt-recall': 0.93047034740448, 'ngb-recall': 0.5795454382896423, 'ngs-recall': 0.9124423861503601, 'bla-precision': 0.8970588445663452, 'lyt-precision': 0.9295198917388916, 'ngb-precision': 0.725978672504425, 'ngs-precision': 0.8831400275230408} 
{'loss': 0.31407469511032104, 'total-trian_loss': 0.31407469511032104, 'total-train-accuracy': 0.8782551884651184, 'bla-recall': 0.8552380800247192, 'lyt-recall': 0.931134819984436, 'ngb-recall': 0.5748031735420227, 'ngs-recall': 0.9154185056686401, 'bla-precision': 0.8980000019073486, 'lyt-precision': 0.9275362491607666, 'ngb-precision': 0.7373737096786499, 'ngs-precision': 0.8775337934494019} 
{'loss': 0.32141271233558655, 'total-trian_loss': 0.32141271233558655, 'total-train-accuracy': 0.8774752616882324, 'bla-recall': 0.8579335808753967, 'lyt-recall': 0.9293680191040039, 'ngb-recall': 0.5756097435951233, 'ngs-recall': 0.9161129593849182, 'bla-precision': 0.8942307829856873, 'lyt-precision': 0.9285051226615906, 'ngb-precision': 0.7421383857727051, 'ngs-precision': 0.8767885565757751} 
{'loss': 0.3219956159591675, 'total-trian_loss': 0.3219956159591675, 'total-train-accuracy': 0.8761792182922363, 'bla-recall': 0.862917423248291, 'lyt-recall': 0.9309123158454895, 'ngb-recall': 0.5733944773674011, 'ngs-recall': 0.9109697937965393, 'bla-precision': 0.8976234197616577, 'lyt-precision': 0.9309123158454895, 'ngb-precision': 0.7352941036224365, 'ngs-precision': 0.8728103637695312} 
{'loss': 0.32237452268600464, 'total-trian_loss': 0.32237452268600464, 'total-train-accuracy': 0.8752815127372742, 'bla-recall': 0.8645485043525696, 'lyt-recall': 0.9291737079620361, 'ngb-recall': 0.5707964897155762, 'ngs-recall': 0.9088146090507507, 'bla-precision': 0.8991304636001587, 'lyt-precision': 0.9323180913925171, 'ngb-precision': 0.7226890921592712, 'ngs-precision': 0.8729926943778992} 
{'loss': 0.323152631521225, 'total-trian_loss': 0.323152631521225, 'total-train-accuracy': 0.875, 'bla-recall': 0.8637820482254028, 'lyt-recall': 0.9293257594108582, 'ngb-recall': 0.5705263018608093, 'ngs-recall': 0.9088277816772461, 'bla-precision': 0.9013378024101257, 'lyt-precision': 0.9308381080627441, 'ngb-precision': 0.7245989441871643, 'ngs-precision': 0.8722222447395325} 
{'loss': 0.32465705275535583, 'total-trian_loss': 0.32465705275535583, 'total-train-accuracy': 0.8762913346290588, 'bla-recall': 0.8602150678634644, 'lyt-recall': 0.9291828870773315, 'ngb-recall': 0.5717213153839111, 'ngs-recall': 0.9122928380966187, 'bla-precision': 0.8974359035491943, 'lyt-precision': 0.9306313395500183, 'ngb-precision': 0.7284595370292664, 'ngs-precision': 0.8754141926765442} 
{'loss': 0.3273009657859802, 'total-trian_loss': 0.3273009657859802, 'total-train-accuracy': 0.8754960298538208, 'bla-recall': 0.8628911972045898, 'lyt-recall': 0.9265033602714539, 'ngb-recall': 0.5629921555519104, 'ngs-recall': 0.9136786460876465, 'bla-precision': 0.8907692432403564, 'lyt-precision': 0.9327354431152344, 'ngb-precision': 0.7314578294754028, 'ngs-precision': 0.8725427985191345} 
{'loss': 0.32261088490486145, 'total-trian_loss': 0.32261088490486145, 'total-train-accuracy': 0.8766698241233826, 'bla-recall': 0.865606963634491, 'lyt-recall': 0.9269863963127136, 'ngb-recall': 0.5622641444206238, 'ngs-recall': 0.914812445640564, 'bla-precision': 0.8913690447807312, 'lyt-precision': 0.9343434572219849, 'ngb-precision': 0.7358024716377258, 'ngs-precision': 0.8731796145439148} 
{'loss': 0.3224499225616455, 'total-trian_loss': 0.3224499225616455, 'total-train-accuracy': 0.876838207244873, 'bla-recall': 0.8613037467002869, 'lyt-recall': 0.9289655089378357, 'ngb-recall': 0.5626134276390076, 'ngs-recall': 0.916564404964447, 'bla-precision': 0.8948127031326294, 'lyt-precision': 0.9315352439880371, 'ngb-precision': 0.7416267991065979, 'ngs-precision': 0.8721541166305542} 
{'loss': 0.32140424847602844, 'total-trian_loss': 0.32140424847602844, 'total-train-accuracy': 0.8776595592498779, 'bla-recall': 0.8605898022651672, 'lyt-recall': 0.9304812550544739, 'ngb-recall': 0.5651408433914185, 'ngs-recall': 0.9165687561035156, 'bla-precision': 0.8966480493545532, 'lyt-precision': 0.9286190867424011, 'ngb-precision': 0.7430555820465088, 'ngs-precision': 0.8749299049377441} 
{'loss': 0.3236187994480133, 'total-trian_loss': 0.3236187994480133, 'total-train-accuracy': 0.8769263625144958, 'bla-recall': 0.8545454740524292, 'lyt-recall': 0.9317889213562012, 'ngb-recall': 0.566835880279541, 'ngs-recall': 0.9157655239105225, 'bla-precision': 0.8976807594299316, 'lyt-precision': 0.9258311986923218, 'ngb-precision': 0.7444444298744202, 'ngs-precision': 0.874456524848938} 
{'loss': 0.3226856589317322, 'total-trian_loss': 0.3226856589317322, 'total-train-accuracy': 0.876655638217926, 'bla-recall': 0.8542459011077881, 'lyt-recall': 0.9321717619895935, 'ngb-recall': 0.569331169128418, 'ngs-recall': 0.9149753451347351, 'bla-precision': 0.896276593208313, 'lyt-precision': 0.926980197429657, 'ngb-precision': 0.7409766316413879, 'ngs-precision': 0.8755905628204346} 
{'loss': 0.32133784890174866, 'total-trian_loss': 0.32133784890174866, 'total-train-accuracy': 0.8774038553237915, 'bla-recall': 0.8562577366828918, 'lyt-recall': 0.9304812550544739, 'ngb-recall': 0.5721077919006348, 'ngs-recall': 0.9155531525611877, 'bla-precision': 0.8950777053833008, 'lyt-precision': 0.9293768405914307, 'ngb-precision': 0.7427983283996582, 'ngs-precision': 0.8753193616867065} 
{'loss': 0.3200618624687195, 'total-trian_loss': 0.3200618624687195, 'total-train-accuracy': 0.8781055808067322, 'bla-recall': 0.8569711446762085, 'lyt-recall': 0.9308357238769531, 'ngb-recall': 0.5803981423377991, 'ngs-recall': 0.9151138663291931, 'bla-precision': 0.8957286477088928, 'lyt-precision': 0.9292290210723877, 'ngb-precision': 0.7460629940032959, 'ngs-precision': 0.8778550028800964} 
{'loss': 0.31651562452316284, 'total-trian_loss': 0.31651562452316284, 'total-train-accuracy': 0.8797063231468201, 'bla-recall': 0.8586448431015015, 'lyt-recall': 0.9322508573532104, 'ngb-recall': 0.5860534310340881, 'ngs-recall': 0.9163326621055603, 'bla-precision': 0.8974359035491943, 'lyt-precision': 0.929648220539093, 'ngb-precision': 0.7523809671401978, 'ngs-precision': 0.8793269395828247} 
{'loss': 0.3146783709526062, 'total-trian_loss': 0.3146783709526062, 'total-train-accuracy': 0.8808479309082031, 'bla-recall': 0.8569794297218323, 'lyt-recall': 0.933911144733429, 'ngb-recall': 0.586357057094574, 'ngs-recall': 0.9166262745857239, 'bla-precision': 0.8970059752464294, 'lyt-precision': 0.9298813343048096, 'ngb-precision': 0.753731369972229, 'ngs-precision': 0.880763828754425} 
{'loss': 0.31319835782051086, 'total-trian_loss': 0.31319835782051086, 'total-train-accuracy': 0.8817471861839294, 'bla-recall': 0.855088472366333, 'lyt-recall': 0.9347368478775024, 'ngb-recall': 0.5869872570037842, 'ngs-recall': 0.9179632067680359, 'bla-precision': 0.8998835682868958, 'lyt-precision': 0.9293563365936279, 'ngb-precision': 0.7572992444038391, 'ngs-precision': 0.8813942670822144} 
{'loss': 0.31241416931152344, 'total-trian_loss': 0.31241416931152344, 'total-train-accuracy': 0.8819060921669006, 'bla-recall': 0.8554477095603943, 'lyt-recall': 0.9343589544296265, 'ngb-recall': 0.5857338905334473, 'ngs-recall': 0.9190301895141602, 'bla-precision': 0.8970588445663452, 'lyt-precision': 0.9295918345451355, 'ngb-precision': 0.7611408233642578, 'ngs-precision': 0.881913959980011} 
{'loss': 0.3139195144176483, 'total-trian_loss': 0.3139195144176483, 'total-train-accuracy': 0.882224440574646, 'bla-recall': 0.8587987422943115, 'lyt-recall': 0.9338677525520325, 'ngb-recall': 0.587533175945282, 'ngs-recall': 0.9192188382148743, 'bla-precision': 0.8956043720245361, 'lyt-precision': 0.930604100227356, 'ngb-precision': 0.761168360710144, 'ngs-precision': 0.8824030756950378} 
{'loss': 0.31331774592399597, 'total-trian_loss': 0.31331774592399597, 'total-train-accuracy': 0.8826897740364075, 'bla-recall': 0.8569958806037903, 'lyt-recall': 0.9343385100364685, 'ngb-recall': 0.5875486135482788, 'ngs-recall': 0.9204496145248413, 'bla-precision': 0.8976293206214905, 'lyt-precision': 0.9311681985855103, 'ngb-precision': 0.7587939500808716, 'ngs-precision': 0.8830360770225525} 
{'loss': 0.3117223083972931, 'total-trian_loss': 0.3117223083972931, 'total-train-accuracy': 0.8828125, 'bla-recall': 0.8528528809547424, 'lyt-recall': 0.9352689385414124, 'ngb-recall': 0.5944232940673828, 'ngs-recall': 0.9194293022155762, 'bla-precision': 0.8996832370758057, 'lyt-precision': 0.9290780425071716, 'ngb-precision': 0.7564516067504883, 'ngs-precision': 0.8856103420257568} 
{'loss': 0.31087636947631836, 'total-trian_loss': 0.31087636947631836, 'total-train-accuracy': 0.8829290866851807, 'bla-recall': 0.8547758460044861, 'lyt-recall': 0.9352585077285767, 'ngb-recall': 0.5963190197944641, 'ngs-recall': 0.9193944334983826, 'bla-precision': 0.9004106521606445, 'lyt-precision': 0.9291994571685791, 'ngb-precision': 0.7581903338432312, 'ngs-precision': 0.886040985584259} 
{'loss': 0.3097343146800995, 'total-trian_loss': 0.3097343146800995, 'total-train-accuracy': 0.8828883767127991, 'bla-recall': 0.8551000952720642, 'lyt-recall': 0.9354838728904724, 'ngb-recall': 0.5925925970077515, 'ngs-recall': 0.9205588698387146, 'bla-precision': 0.8996990919113159, 'lyt-precision': 0.9304112195968628, 'ngb-precision': 0.7584097981452942, 'ngs-precision': 0.8848810195922852} 
{'loss': 0.30684149265289307, 'total-trian_loss': 0.30684149265289307, 'total-train-accuracy': 0.8843305706977844, 'bla-recall': 0.8589981198310852, 'lyt-recall': 0.9350534081459045, 'ngb-recall': 0.5981416702270508, 'ngs-recall': 0.9216374158859253, 'bla-precision': 0.9016553163528442, 'lyt-precision': 0.9309123158454895, 'ngb-precision': 0.7652302980422974, 'ngs-precision': 0.8860569596290588} 
{'loss': 0.30491241812705994, 'total-trian_loss': 0.30491241812705994, 'total-train-accuracy': 0.8849826455116272, 'bla-recall': 0.8614130616188049, 'lyt-recall': 0.9344618320465088, 'ngb-recall': 0.5959137082099915, 'ngs-recall': 0.9233701825141907, 'bla-precision': 0.8997161984443665, 'lyt-precision': 0.9320346117019653, 'ngb-precision': 0.7686676383018494, 'ngs-precision': 0.8865300416946411} 
{'loss': 0.305076003074646, 'total-trian_loss': 0.305076003074646, 'total-train-accuracy': 0.8846153616905212, 'bla-recall': 0.8613074421882629, 'lyt-recall': 0.9352364540100098, 'ngb-recall': 0.594684362411499, 'ngs-recall': 0.9226765632629395, 'bla-precision': 0.9011090397834778, 'lyt-precision': 0.931268572807312, 'ngb-precision': 0.7660484910011292, 'ngs-precision': 0.8864285945892334} 
{'loss': 0.30661916732788086, 'total-trian_loss': 0.30661916732788086, 'total-train-accuracy': 0.8853705525398254, 'bla-recall': 0.8593481779098511, 'lyt-recall': 0.9355509281158447, 'ngb-recall': 0.5991285443305969, 'ngs-recall': 0.9230769276618958, 'bla-precision': 0.9035167098045349, 'lyt-precision': 0.9305210709571838, 'ngb-precision': 0.767085075378418, 'ngs-precision': 0.8874868750572205} 
{'loss': 0.30370157957077026, 'total-trian_loss': 0.30370157957077026, 'total-train-accuracy': 0.8862283825874329, 'bla-recall': 0.8602693676948547, 'lyt-recall': 0.9354707598686218, 'ngb-recall': 0.6025640964508057, 'ngs-recall': 0.9236804842948914, 'bla-precision': 0.9020299911499023, 'lyt-precision': 0.931313157081604, 'ngb-precision': 0.7694406509399414, 'ngs-precision': 0.8885077238082886} 
{'loss': 0.3021102845668793, 'total-trian_loss': 0.3021102845668793, 'total-train-accuracy': 0.8867849707603455, 'bla-recall': 0.8628098964691162, 'lyt-recall': 0.9338352084159851, 'ngb-recall': 0.607740581035614, 'ngs-recall': 0.9234800934791565, 'bla-precision': 0.8999999761581421, 'lyt-precision': 0.9327265620231628, 'ngb-precision': 0.7695364356040955, 'ngs-precision': 0.8893001079559326} 
{'loss': 0.30174747109413147, 'total-trian_loss': 0.30174747109413147, 'total-train-accuracy': 0.886929452419281, 'bla-recall': 0.861985445022583, 'lyt-recall': 0.9347572922706604, 'ngb-recall': 0.6096311211585999, 'ngs-recall': 0.9226557016372681, 'bla-precision': 0.9012657999992371, 'lyt-precision': 0.931501567363739, 'ngb-precision': 0.7687338590621948, 'ngs-precision': 0.8903566598892212} 
{'loss': 0.30227914452552795, 'total-trian_loss': 0.30227914452552795, 'total-train-accuracy': 0.8868139982223511, 'bla-recall': 0.861417293548584, 'lyt-recall': 0.935434877872467, 'ngb-recall': 0.6068204641342163, 'ngs-recall': 0.9232839941978455, 'bla-precision': 0.9018961191177368, 'lyt-precision': 0.9311909079551697, 'ngb-precision': 0.7707006335258484, 'ngs-precision': 0.8894651532173157} 
{'loss': 0.3021986782550812, 'total-trian_loss': 0.3021986782550812, 'total-train-accuracy': 0.8862051963806152, 'bla-recall': 0.8615622520446777, 'lyt-recall': 0.934887170791626, 'ngb-recall': 0.6062683463096619, 'ngs-recall': 0.9230514168739319, 'bla-precision': 0.901294469833374, 'lyt-precision': 0.9317846894264221, 'ngb-precision': 0.7708593010902405, 'ngs-precision': 0.8877192735671997} 
{'loss': 0.3021923303604126, 'total-trian_loss': 0.3021923303604126, 'total-train-accuracy': 0.88623046875, 'bla-recall': 0.8602885603904724, 'lyt-recall': 0.9356005787849426, 'ngb-recall': 0.6052123308181763, 'ngs-recall': 0.9232520461082458, 'bla-precision': 0.9013524055480957, 'lyt-precision': 0.9312207698822021, 'ngb-precision': 0.7693251371383667, 'ngs-precision': 0.8880200386047363} 
{'loss': 0.30164483189582825, 'total-trian_loss': 0.30164483189582825, 'total-train-accuracy': 0.8860152959823608, 'bla-recall': 0.8626865744590759, 'lyt-recall': 0.9361022114753723, 'ngb-recall': 0.6032045483589172, 'ngs-recall': 0.9227823615074158, 'bla-precision': 0.9024199843406677, 'lyt-precision': 0.9321314692497253, 'ngb-precision': 0.7673860788345337, 'ngs-precision': 0.8868445158004761} 
{'loss': 0.30119481682777405, 'total-trian_loss': 0.30119481682777405, 'total-train-accuracy': 0.8858082890510559, 'bla-recall': 0.8617410659790039, 'lyt-recall': 0.9363034963607788, 'ngb-recall': 0.6042435169219971, 'ngs-recall': 0.9225219488143921, 'bla-precision': 0.9026820063591003, 'lyt-precision': 0.9324089884757996, 'ngb-precision': 0.7660818696022034, 'ngs-precision': 0.8866445422172546} 
{'loss': 0.30084705352783203, 'total-trian_loss': 0.30084705352783203, 'total-train-accuracy': 0.8859547972679138, 'bla-recall': 0.8631123900413513, 'lyt-recall': 0.935153603553772, 'ngb-recall': 0.6045249104499817, 'ngs-recall': 0.9230532646179199, 'bla-precision': 0.9014296531677246, 'lyt-precision': 0.9332424998283386, 'ngb-precision': 0.7660550475120544, 'ngs-precision': 0.8864912986755371} 
{'loss': 0.3012768030166626, 'total-trian_loss': 0.3012768030166626, 'total-train-accuracy': 0.8856431245803833, 'bla-recall': 0.8649609088897705, 'lyt-recall': 0.9353866577148438, 'ngb-recall': 0.6014171838760376, 'ngs-recall': 0.9229374527931213, 'bla-precision': 0.9014815092086792, 'lyt-precision': 0.9341357350349426, 'ngb-precision': 0.7646396160125732, 'ngs-precision': 0.8852173686027527} 
{'loss': 0.30298399925231934, 'total-trian_loss': 0.30298399925231934, 'total-train-accuracy': 0.885342538356781, 'bla-recall': 0.8642407059669495, 'lyt-recall': 0.9355898499488831, 'ngb-recall': 0.5991266369819641, 'ngs-recall': 0.9226666688919067, 'bla-precision': 0.9021183252334595, 'lyt-precision': 0.9343616962432861, 'ngb-precision': 0.7639198303222656, 'ngs-precision': 0.8846591114997864} 
{'loss': 0.3038254976272583, 'total-trian_loss': 0.3038254976272583, 'total-train-accuracy': 0.8850524425506592, 'bla-recall': 0.8614540696144104, 'lyt-recall': 0.9362459778785706, 'ngb-recall': 0.5965664982795715, 'ngs-recall': 0.9235242605209351, 'bla-precision': 0.9035971164703369, 'lyt-precision': 0.9332258105278015, 'ngb-precision': 0.765418529510498, 'ngs-precision': 0.8839409947395325} 
{'loss': 0.30445677042007446, 'total-trian_loss': 0.30445677042007446, 'total-train-accuracy': 0.8852018713951111, 'bla-recall': 0.8629953265190125, 'lyt-recall': 0.9367048144340515, 'ngb-recall': 0.5939086079597473, 'ngs-recall': 0.923934817314148, 'bla-precision': 0.9042927622795105, 'lyt-precision': 0.9334389567375183, 'ngb-precision': 0.765539824962616, 'ngs-precision': 0.8837527632713318} 
{'loss': 0.3043733239173889, 'total-trian_loss': 0.3043733239173889, 'total-train-accuracy': 0.8850295543670654, 'bla-recall': 0.8617724776268005, 'lyt-recall': 0.9367762207984924, 'ngb-recall': 0.5950207710266113, 'ngs-recall': 0.92331463098526, 'bla-precision': 0.903606116771698, 'lyt-precision': 0.9326893091201782, 'ngb-precision': 0.7676659822463989, 'ngs-precision': 0.8840774893760681} 
{'loss': 0.3033581078052521, 'total-trian_loss': 0.3033581078052521, 'total-train-accuracy': 0.8853820562362671, 'bla-recall': 0.8638436198234558, 'lyt-recall': 0.9370370507240295, 'ngb-recall': 0.5949675440788269, 'ngs-recall': 0.9238620400428772, 'bla-precision': 0.9045020341873169, 'lyt-precision': 0.9332923293113708, 'ngb-precision': 0.7691500782966614, 'ngs-precision': 0.8841077089309692} 
{'loss': 0.3024350106716156, 'total-trian_loss': 0.3024350106716156, 'total-train-accuracy': 0.8858251571655273, 'bla-recall': 0.865470826625824, 'lyt-recall': 0.9370459914207458, 'ngb-recall': 0.5958466529846191, 'ngs-recall': 0.9238095283508301, 'bla-precision': 0.9048894643783569, 'lyt-precision': 0.9342184662818909, 'ngb-precision': 0.769865870475769, 'ngs-precision': 0.8845753073692322} 
{'loss': 0.30155542492866516, 'total-trian_loss': 0.30155542492866516, 'total-train-accuracy': 0.886153519153595, 'bla-recall': 0.8654934167861938, 'lyt-recall': 0.9379104375839233, 'ngb-recall': 0.5968503952026367, 'ngs-recall': 0.9235498309135437, 'bla-precision': 0.9065174460411072, 'lyt-precision': 0.9334521889686584, 'ngb-precision': 0.7703251838684082, 'ngs-precision': 0.885443389415741} 
{'loss': 0.3034651577472687, 'total-trian_loss': 0.3034651577472687, 'total-train-accuracy': 0.8855814933776855, 'bla-recall': 0.8661320209503174, 'lyt-recall': 0.9369316697120667, 'ngb-recall': 0.5950348973274231, 'ngs-recall': 0.9230160713195801, 'bla-precision': 0.9063912034034729, 'lyt-precision': 0.9336451292037964, 'ngb-precision': 0.7685370445251465, 'ngs-precision': 0.8838676810264587} 
{'loss': 0.3034992814064026, 'total-trian_loss': 0.3034992814064026, 'total-train-accuracy': 0.8854166865348816, 'bla-recall': 0.8664237856864929, 'lyt-recall': 0.936219334602356, 'ngb-recall': 0.5977098941802979, 'ngs-recall': 0.9223376512527466, 'bla-precision': 0.9048826694488525, 'lyt-precision': 0.9337939023971558, 'ngb-precision': 0.769911527633667, 'ngs-precision': 0.884433388710022} 
{'loss': 0.304267942905426, 'total-trian_loss': 0.304267942905426, 'total-train-accuracy': 0.8851610422134399, 'bla-recall': 0.8678678870201111, 'lyt-recall': 0.9366657137870789, 'ngb-recall': 0.5976065993309021, 'ngs-recall': 0.9214633107185364, 'bla-precision': 0.9053884744644165, 'lyt-precision': 0.9337486028671265, 'ngb-precision': 0.7690086364746094, 'ngs-precision': 0.8841433525085449} 
{'loss': 0.30692508816719055, 'total-trian_loss': 0.30692508816719055, 'total-train-accuracy': 0.883685827255249, 'bla-recall': 0.8661929965019226, 'lyt-recall': 0.9368155002593994, 'ngb-recall': 0.5936810970306396, 'ngs-recall': 0.9196181893348694, 'bla-precision': 0.9053217768669128, 'lyt-precision': 0.9315833449363708, 'ngb-precision': 0.7644276022911072, 'ngs-precision': 0.8842995166778564} 
