{'loss': 0.21219056844711304, 'total-trian_loss': 0.21219056844711304, 'total-train-accuracy': 0.90625, 'bla-recall': 0.8181818127632141, 'lyt-recall': 1.0, 'ngb-recall': 1.0, 'ngs-recall': 0.875, 'bla-precision': 1.0, 'lyt-precision': 0.8181818127632141, 'ngb-precision': 0.800000011920929, 'ngs-precision': 1.0} 
{'loss': 0.21478788554668427, 'total-trian_loss': 0.21478788554668427, 'total-train-accuracy': 0.9313616156578064, 'bla-recall': 0.8957529067993164, 'lyt-recall': 0.9607201218605042, 'ngb-recall': 0.7926267385482788, 'ngs-recall': 0.9503546357154846, 'bla-precision': 0.920634925365448, 'lyt-precision': 0.9591503143310547, 'ngb-precision': 0.8390243649482727, 'ngs-precision': 0.9410112500190735} 
{'loss': 0.2133495956659317, 'total-trian_loss': 0.2133495956659317, 'total-train-accuracy': 0.9328893423080444, 'bla-recall': 0.9045936465263367, 'lyt-recall': 0.9581465125083923, 'ngb-recall': 0.797468364238739, 'ngs-recall': 0.9528177976608276, 'bla-precision': 0.9142857193946838, 'lyt-precision': 0.9624624848365784, 'ngb-precision': 0.847533643245697, 'ngs-precision': 0.9417098164558411} 
{'loss': 0.21588599681854248, 'total-trian_loss': 0.21588599681854248, 'total-train-accuracy': 0.9322916865348816, 'bla-recall': 0.9123376607894897, 'lyt-recall': 0.956764280796051, 'ngb-recall': 0.7961538434028625, 'ngs-recall': 0.9516323804855347, 'bla-precision': 0.9123376607894897, 'lyt-precision': 0.9648382663726807, 'ngb-precision': 0.844897985458374, 'ngs-precision': 0.9413875341415405} 
{'loss': 0.21704824268817902, 'total-trian_loss': 0.21704824268817902, 'total-train-accuracy': 0.9304577708244324, 'bla-recall': 0.8950437307357788, 'lyt-recall': 0.9573091864585876, 'ngb-recall': 0.8014440536499023, 'ngs-recall': 0.9510807991027832, 'bla-precision': 0.913690447807312, 'lyt-precision': 0.9560723304748535, 'ngb-precision': 0.8441064357757568, 'ngs-precision': 0.943566620349884} 
{'loss': 0.2157212346792221, 'total-trian_loss': 0.2157212346792221, 'total-train-accuracy': 0.9309210777282715, 'bla-recall': 0.8937329649925232, 'lyt-recall': 0.9584352374076843, 'ngb-recall': 0.8093645572662354, 'ngs-recall': 0.949367105960846, 'bla-precision': 0.916201114654541, 'lyt-precision': 0.9537712931632996, 'ngb-precision': 0.8491228222846985, 'ngs-precision': 0.9453781247138977} 
{'loss': 0.2193266749382019, 'total-trian_loss': 0.2193266749382019, 'total-train-accuracy': 0.9278549551963806, 'bla-recall': 0.8894601464271545, 'lyt-recall': 0.9586681723594666, 'ngb-recall': 0.8095238208770752, 'ngs-recall': 0.9429695010185242, 'bla-precision': 0.9153439402580261, 'lyt-precision': 0.9521094560623169, 'ngb-precision': 0.8306189179420471, 'ngs-precision': 0.9466930031776428} 
{'loss': 0.21740858256816864, 'total-trian_loss': 0.21740858256816864, 'total-train-accuracy': 0.9287790656089783, 'bla-recall': 0.8948655128479004, 'lyt-recall': 0.9559613466262817, 'ngb-recall': 0.8157894611358643, 'ngs-recall': 0.9429906606674194, 'bla-precision': 0.9081885814666748, 'lyt-precision': 0.954935610294342, 'ngb-precision': 0.837837815284729, 'ngs-precision': 0.9474178552627563} 
{'loss': 0.21480606496334076, 'total-trian_loss': 0.21480606496334076, 'total-train-accuracy': 0.9289148449897766, 'bla-recall': 0.8935185074806213, 'lyt-recall': 0.9575757384300232, 'ngb-recall': 0.8097826242446899, 'ngs-recall': 0.9447415471076965, 'bla-precision': 0.9125295281410217, 'lyt-precision': 0.9556451439857483, 'ngb-precision': 0.844192624092102, 'ngs-precision': 0.9447415471076965} 
{'loss': 0.21399325132369995, 'total-trian_loss': 0.21399325132369995, 'total-train-accuracy': 0.9300130009651184, 'bla-recall': 0.8957871198654175, 'lyt-recall': 0.9578543901443481, 'ngb-recall': 0.811855673789978, 'ngs-recall': 0.9461732506752014, 'bla-precision': 0.9099099040031433, 'lyt-precision': 0.9578543901443481, 'ngb-precision': 0.849056601524353, 'ngs-precision': 0.9453781247138977} 
{'loss': 0.21407416462898254, 'total-trian_loss': 0.21407416462898254, 'total-train-accuracy': 0.9288366436958313, 'bla-recall': 0.8953974843025208, 'lyt-recall': 0.9562442898750305, 'ngb-recall': 0.8132678270339966, 'ngs-recall': 0.9440000057220459, 'bla-precision': 0.9106382727622986, 'lyt-precision': 0.9553734064102173, 'ngb-precision': 0.8465473055839539, 'ngs-precision': 0.9455128312110901} 
{'loss': 0.21354463696479797, 'total-trian_loss': 0.21354463696479797, 'total-train-accuracy': 0.9286556839942932, 'bla-recall': 0.8946322202682495, 'lyt-recall': 0.9563699960708618, 'ngb-recall': 0.8154205679893494, 'ngs-recall': 0.9422053098678589, 'bla-precision': 0.9146341681480408, 'lyt-precision': 0.9538729190826416, 'ngb-precision': 0.8450363278388977, 'ngs-precision': 0.9465240836143494} 
{'loss': 0.21075206995010376, 'total-trian_loss': 0.21075206995010376, 'total-train-accuracy': 0.9304617047309875, 'bla-recall': 0.8964218497276306, 'lyt-recall': 0.9584026336669922, 'ngb-recall': 0.8175675868988037, 'ngs-recall': 0.9440000057220459, 'bla-precision': 0.9189189076423645, 'lyt-precision': 0.954432487487793, 'ngb-precision': 0.8481308221817017, 'ngs-precision': 0.9481373429298401} 
{'loss': 0.2116803228855133, 'total-trian_loss': 0.2116803228855133, 'total-train-accuracy': 0.9294180870056152, 'bla-recall': 0.8940753936767578, 'lyt-recall': 0.9569721221923828, 'ngb-recall': 0.8056155443191528, 'ngs-recall': 0.9464161396026611, 'bla-precision': 0.9188191890716553, 'lyt-precision': 0.9546899795532227, 'ngb-precision': 0.8515982031822205, 'ngs-precision': 0.9431345462799072} 
{'loss': 0.21387483179569244, 'total-trian_loss': 0.21387483179569244, 'total-train-accuracy': 0.9287189841270447, 'bla-recall': 0.8989726305007935, 'lyt-recall': 0.9550305008888245, 'ngb-recall': 0.8012295365333557, 'ngs-recall': 0.9469085931777954, 'bla-precision': 0.9194395542144775, 'lyt-precision': 0.9564885497093201, 'ngb-precision': 0.8537117838859558, 'ngs-precision': 0.9393333196640015} 
{'loss': 0.21699149906635284, 'total-trian_loss': 0.21699149906635284, 'total-train-accuracy': 0.9278273582458496, 'bla-recall': 0.9014778137207031, 'lyt-recall': 0.9525893330574036, 'ngb-recall': 0.8059999942779541, 'ngs-recall': 0.9432989954948425, 'bla-precision': 0.9180601835250854, 'lyt-precision': 0.9567765593528748, 'ngb-precision': 0.8430962562561035, 'ngs-precision': 0.9408740401268005} 
{'loss': 0.21585166454315186, 'total-trian_loss': 0.21585166454315186, 'total-train-accuracy': 0.9281965494155884, 'bla-recall': 0.9027113318443298, 'lyt-recall': 0.9541984796524048, 'ngb-recall': 0.8062015771865845, 'ngs-recall': 0.9421641826629639, 'bla-precision': 0.9188311696052551, 'lyt-precision': 0.9581881761550903, 'ngb-precision': 0.8387096524238586, 'ngs-precision': 0.9409937858581543} 
{'loss': 0.21615463495254517, 'total-trian_loss': 0.21615463495254517, 'total-train-accuracy': 0.927619457244873, 'bla-recall': 0.8983050584793091, 'lyt-recall': 0.9558528661727905, 'ngb-recall': 0.800000011920929, 'ngs-recall': 0.9430455565452576, 'bla-precision': 0.9210110306739807, 'lyt-precision': 0.9571332931518555, 'ngb-precision': 0.84375, 'ngs-precision': 0.9385441541671753} 
{'loss': 0.21885156631469727, 'total-trian_loss': 0.21885156631469727, 'total-train-accuracy': 0.9266400933265686, 'bla-recall': 0.8912071585655212, 'lyt-recall': 0.9562981724739075, 'ngb-recall': 0.8010657429695129, 'ngs-recall': 0.9430894255638123, 'bla-precision': 0.9214175939559937, 'lyt-precision': 0.9538461565971375, 'ngb-precision': 0.8461538553237915, 'ngs-precision': 0.937644362449646} 
{'loss': 0.2185261994600296, 'total-trian_loss': 0.2185261994600296, 'total-train-accuracy': 0.9259417653083801, 'bla-recall': 0.8938953280448914, 'lyt-recall': 0.9555555582046509, 'ngb-recall': 0.7979452013969421, 'ngs-recall': 0.9421348571777344, 'bla-precision': 0.9179104566574097, 'lyt-precision': 0.954377293586731, 'ngb-precision': 0.8442028760910034, 'ngs-precision': 0.9373952150344849} 
{'loss': 0.21847061812877655, 'total-trian_loss': 0.21847061812877655, 'total-train-accuracy': 0.9261175394058228, 'bla-recall': 0.8953974843025208, 'lyt-recall': 0.9540572762489319, 'ngb-recall': 0.804958701133728, 'ngs-recall': 0.9416576027870178, 'bla-precision': 0.9145299196243286, 'lyt-precision': 0.9540572762489319, 'ngb-precision': 0.8454861044883728, 'ngs-precision': 0.9390973448753357} 
{'loss': 0.22120876610279083, 'total-trian_loss': 0.22120876610279083, 'total-train-accuracy': 0.9254807829856873, 'bla-recall': 0.8971583247184753, 'lyt-recall': 0.9530978798866272, 'ngb-recall': 0.801886796951294, 'ngs-recall': 0.9412698149681091, 'bla-precision': 0.9119669795036316, 'lyt-precision': 0.9542028903961182, 'ngb-precision': 0.8471760749816895, 'ngs-precision': 0.9377965331077576} 
{'loss': 0.2193635255098343, 'total-trian_loss': 0.2193635255098343, 'total-train-accuracy': 0.926630437374115, 'bla-recall': 0.8986842036247253, 'lyt-recall': 0.9539325833320618, 'ngb-recall': 0.8072837591171265, 'ngs-recall': 0.9416282773017883, 'bla-precision': 0.9131016135215759, 'lyt-precision': 0.9550056457519531, 'ngb-precision': 0.8484848737716675, 'ngs-precision': 0.9392237067222595} 
{'loss': 0.21782760322093964, 'total-trian_loss': 0.21782760322093964, 'total-train-accuracy': 0.9267695546150208, 'bla-recall': 0.8920308351516724, 'lyt-recall': 0.9550622701644897, 'ngb-recall': 0.8100147247314453, 'ngs-recall': 0.9422310590744019, 'bla-precision': 0.9143610000610352, 'lyt-precision': 0.9529983997344971, 'ngb-precision': 0.8500772714614868, 'ngs-precision': 0.9398906826972961} 
{'loss': 0.21788029372692108, 'total-trian_loss': 0.21788029372692108, 'total-train-accuracy': 0.9265350699424744, 'bla-recall': 0.889162540435791, 'lyt-recall': 0.954617440700531, 'ngb-recall': 0.8131241202354431, 'ngs-recall': 0.9423449635505676, 'bla-precision': 0.9150823950767517, 'lyt-precision': 0.951604425907135, 'ngb-precision': 0.8507462739944458, 'ngs-precision': 0.9405222535133362} 
{'loss': 0.22044216096401215, 'total-trian_loss': 0.22044216096401215, 'total-train-accuracy': 0.9256036877632141, 'bla-recall': 0.8867699503898621, 'lyt-recall': 0.9534288644790649, 'ngb-recall': 0.8108484148979187, 'ngs-recall': 0.9424528479576111, 'bla-precision': 0.912883460521698, 'lyt-precision': 0.9509953856468201, 'ngb-precision': 0.8498542308807373, 'ngs-precision': 0.939793050289154} 
{'loss': 0.22131076455116272, 'total-trian_loss': 0.22131076455116272, 'total-train-accuracy': 0.9254143834114075, 'bla-recall': 0.8877192735671997, 'lyt-recall': 0.9533730149269104, 'ngb-recall': 0.8067567348480225, 'ngs-recall': 0.9426868557929993, 'bla-precision': 0.9111644625663757, 'lyt-precision': 0.9519563913345337, 'ngb-precision': 0.8504273295402527, 'ngs-precision': 0.9383842945098877} 
{'loss': 0.22147756814956665, 'total-trian_loss': 0.22147756814956665, 'total-train-accuracy': 0.9257392287254333, 'bla-recall': 0.8887614607810974, 'lyt-recall': 0.9532755017280579, 'ngb-recall': 0.8063660264015198, 'ngs-recall': 0.9431111216545105, 'bla-precision': 0.9096243977546692, 'lyt-precision': 0.9528165459632874, 'ngb-precision': 0.8491619825363159, 'ngs-precision': 0.9393537044525146} 
{'loss': 0.22081494331359863, 'total-trian_loss': 0.22081494331359863, 'total-train-accuracy': 0.9258835315704346, 'bla-recall': 0.889515221118927, 'lyt-recall': 0.9531835317611694, 'ngb-recall': 0.8059126138687134, 'ngs-recall': 0.9433146119117737, 'bla-precision': 0.907940149307251, 'lyt-precision': 0.9540768265724182, 'ngb-precision': 0.8507462739944458, 'ngs-precision': 0.9388458132743835} 
{'loss': 0.22330431640148163, 'total-trian_loss': 0.22330431640148163, 'total-train-accuracy': 0.9247449040412903, 'bla-recall': 0.8869374394416809, 'lyt-recall': 0.954107403755188, 'ngb-recall': 0.8025000095367432, 'ngs-recall': 0.9420654773712158, 'bla-precision': 0.9099099040031433, 'lyt-precision': 0.952359139919281, 'ngb-precision': 0.8469656705856323, 'ngs-precision': 0.9377350807189941} 
{'loss': 0.22263847291469574, 'total-trian_loss': 0.22263847291469574, 'total-train-accuracy': 0.9249067306518555, 'bla-recall': 0.8869935870170593, 'lyt-recall': 0.9543828368186951, 'ngb-recall': 0.8012269735336304, 'ngs-recall': 0.9426934123039246, 'bla-precision': 0.9102844595909119, 'lyt-precision': 0.9514043927192688, 'ngb-precision': 0.8480519652366638, 'ngs-precision': 0.9380855560302734} 
{'loss': 0.22261422872543335, 'total-trian_loss': 0.22261422872543335, 'total-train-accuracy': 0.9243021607398987, 'bla-recall': 0.8858920931816101, 'lyt-recall': 0.9532138109207153, 'ngb-recall': 0.800000011920929, 'ngs-recall': 0.9430505633354187, 'bla-precision': 0.9075451493263245, 'lyt-precision': 0.9507195949554443, 'ngb-precision': 0.8480204343795776, 'ngs-precision': 0.9381933212280273} 
{'loss': 0.22243084013462067, 'total-trian_loss': 0.22243084013462067, 'total-train-accuracy': 0.9241706132888794, 'bla-recall': 0.887210488319397, 'lyt-recall': 0.9531915187835693, 'ngb-recall': 0.7978723645210266, 'ngs-recall': 0.9430354833602905, 'bla-precision': 0.9082474112510681, 'lyt-precision': 0.950764000415802, 'ngb-precision': 0.8469259738922119, 'ngs-precision': 0.9379122853279114} 
{'loss': 0.2209617793560028, 'total-trian_loss': 0.2209617793560028, 'total-train-accuracy': 0.9244791865348816, 'bla-recall': 0.8864970803260803, 'lyt-recall': 0.9534109830856323, 'ngb-recall': 0.7974388599395752, 'ngs-recall': 0.9436619877815247, 'bla-precision': 0.9096385836601257, 'lyt-precision': 0.9510373473167419, 'ngb-precision': 0.8467243313789368, 'ngs-precision': 0.9383043050765991} 
{'loss': 0.22026772797107697, 'total-trian_loss': 0.22026772797107697, 'total-train-accuracy': 0.9244909286499023, 'bla-recall': 0.8881453275680542, 'lyt-recall': 0.9535641670227051, 'ngb-recall': 0.7959413528442383, 'ngs-recall': 0.9441132545471191, 'bla-precision': 0.9098922610282898, 'lyt-precision': 0.9516260027885437, 'ngb-precision': 0.848557710647583, 'ngs-precision': 0.9371301531791687} 
{'loss': 0.21861788630485535, 'total-trian_loss': 0.21861788630485535, 'total-train-accuracy': 0.9250553250312805, 'bla-recall': 0.889305830001831, 'lyt-recall': 0.9541832804679871, 'ngb-recall': 0.7975929975509644, 'ngs-recall': 0.944566011428833, 'bla-precision': 0.910662829875946, 'lyt-precision': 0.9522863030433655, 'ngb-precision': 0.8516355156898499, 'ngs-precision': 0.9373868703842163} 
{'loss': 0.21847590804100037, 'total-trian_loss': 0.21847590804100037, 'total-train-accuracy': 0.9251893758773804, 'bla-recall': 0.8905243873596191, 'lyt-recall': 0.9544923901557922, 'ngb-recall': 0.7987151741981506, 'ngs-recall': 0.9435714483261108, 'bla-precision': 0.9097744226455688, 'lyt-precision': 0.9526397585868835, 'ngb-precision': 0.8506271243095398, 'ngs-precision': 0.9382102489471436} 
{'loss': 0.21818824112415314, 'total-trian_loss': 0.21818824112415314, 'total-train-accuracy': 0.9247881174087524, 'bla-recall': 0.8914798498153687, 'lyt-recall': 0.9537814855575562, 'ngb-recall': 0.7989583611488342, 'ngs-recall': 0.9429870843887329, 'bla-precision': 0.9102563858032227, 'lyt-precision': 0.9519634246826172, 'ngb-precision': 0.8493909239768982, 'ngs-precision': 0.938391923904419} 
{'loss': 0.2180178165435791, 'total-trian_loss': 0.2180178165435791, 'total-train-accuracy': 0.9250518679618835, 'bla-recall': 0.8935427665710449, 'lyt-recall': 0.9533834457397461, 'ngb-recall': 0.8028311133384705, 'ngs-recall': 0.9427493810653687, 'bla-precision': 0.9110320210456848, 'lyt-precision': 0.9523094296455383, 'ngb-precision': 0.8501070737838745, 'ngs-precision': 0.9388870000839233} 
{'loss': 0.21742035448551178, 'total-trian_loss': 0.21742035448551178, 'total-train-accuracy': 0.9249237775802612, 'bla-recall': 0.8942881226539612, 'lyt-recall': 0.9520825743675232, 'ngb-recall': 0.802383303642273, 'ngs-recall': 0.9432695508003235, 'bla-precision': 0.9105902910232544, 'lyt-precision': 0.9524336457252502, 'ngb-precision': 0.8496319651603699, 'ngs-precision': 0.9385437369346619} 
{'loss': 0.216164693236351, 'total-trian_loss': 0.216164693236351, 'total-train-accuracy': 0.925298810005188, 'bla-recall': 0.894605815410614, 'lyt-recall': 0.9529497027397156, 'ngb-recall': 0.8036750555038452, 'ngs-recall': 0.9435643553733826, 'bla-precision': 0.9127857685089111, 'lyt-precision': 0.9515721201896667, 'ngb-precision': 0.8523076772689819, 'ngs-precision': 0.9386079907417297} 
{'loss': 0.21475212275981903, 'total-trian_loss': 0.21475212275981903, 'total-train-accuracy': 0.9256591796875, 'bla-recall': 0.8941367864608765, 'lyt-recall': 0.9538024067878723, 'ngb-recall': 0.8054768443107605, 'ngs-recall': 0.9437075257301331, 'bla-precision': 0.9142381548881531, 'lyt-precision': 0.9514356851577759, 'ngb-precision': 0.8529999852180481, 'ngs-precision': 0.9388477802276611} 
{'loss': 0.21329344809055328, 'total-trian_loss': 0.21329344809055328, 'total-train-accuracy': 0.9256465435028076, 'bla-recall': 0.8952837586402893, 'lyt-recall': 0.9536585211753845, 'ngb-recall': 0.8072289228439331, 'ngs-recall': 0.942893385887146, 'bla-precision': 0.9142857193946838, 'lyt-precision': 0.9523312449455261, 'ngb-precision': 0.8505859375, 'ngs-precision': 0.9393173456192017} 
{'loss': 0.21343941986560822, 'total-trian_loss': 0.21343941986560822, 'total-train-accuracy': 0.9253994226455688, 'bla-recall': 0.8960937261581421, 'lyt-recall': 0.9537037014961243, 'ngb-recall': 0.805077075958252, 'ngs-recall': 0.9427326321601868, 'bla-precision': 0.9154030084609985, 'lyt-precision': 0.9523972868919373, 'ngb-precision': 0.8497607707977295, 'ngs-precision': 0.938642680644989} 
{'loss': 0.21572254598140717, 'total-trian_loss': 0.21572254598140717, 'total-train-accuracy': 0.924469530582428, 'bla-recall': 0.8925870060920715, 'lyt-recall': 0.9531671404838562, 'ngb-recall': 0.8030438423156738, 'ngs-recall': 0.9430321455001831, 'bla-precision': 0.9154383540153503, 'lyt-precision': 0.9515640735626221, 'ngb-precision': 0.8486281633377075, 'ngs-precision': 0.9375761151313782} 
{'loss': 0.21551825106143951, 'total-trian_loss': 0.21551825106143951, 'total-train-accuracy': 0.9247056245803833, 'bla-recall': 0.8941524624824524, 'lyt-recall': 0.9538971781730652, 'ngb-recall': 0.8029903173446655, 'ngs-recall': 0.9426254034042358, 'bla-precision': 0.9172361493110657, 'lyt-precision': 0.9520026445388794, 'ngb-precision': 0.8477251529693604, 'ngs-precision': 0.9375560283660889} 
{'loss': 0.21570561826229095, 'total-trian_loss': 0.21570561826229095, 'total-train-accuracy': 0.9249332547187805, 'bla-recall': 0.8945454359054565, 'lyt-recall': 0.953955888748169, 'ngb-recall': 0.8041775226593018, 'ngs-recall': 0.942375898361206, 'bla-precision': 0.9165424704551697, 'lyt-precision': 0.9524117708206177, 'ngb-precision': 0.8461538553237915, 'ngs-precision': 0.9382171034812927} 
{'loss': 0.2147497683763504, 'total-trian_loss': 0.2147497683763504, 'total-train-accuracy': 0.9254807829856873, 'bla-recall': 0.8947368264198303, 'lyt-recall': 0.9547626376152039, 'ngb-recall': 0.8039383292198181, 'ngs-recall': 0.9432974457740784, 'bla-precision': 0.918248176574707, 'lyt-precision': 0.95233553647995, 'ngb-precision': 0.848238468170166, 'ngs-precision': 0.9381145238876343} 
{'loss': 0.21420495212078094, 'total-trian_loss': 0.21420495212078094, 'total-train-accuracy': 0.925687313079834, 'bla-recall': 0.8937805891036987, 'lyt-recall': 0.9552985429763794, 'ngb-recall': 0.8052276372909546, 'ngs-recall': 0.9433638453483582, 'bla-precision': 0.9188218116760254, 'lyt-precision': 0.9520249366760254, 'ngb-precision': 0.8481349945068359, 'ngs-precision': 0.9385315775871277} 
{'loss': 0.21366669237613678, 'total-trian_loss': 0.21366669237613678, 'total-train-accuracy': 0.9255701303482056, 'bla-recall': 0.8931506872177124, 'lyt-recall': 0.9551045298576355, 'ngb-recall': 0.8053244352340698, 'ngs-recall': 0.9435076117515564, 'bla-precision': 0.9183098673820496, 'lyt-precision': 0.9515931606292725, 'ngb-precision': 0.8476357460021973, 'ngs-precision': 0.938758373260498} 
{'loss': 0.21326127648353577, 'total-trian_loss': 0.21326127648353577, 'total-train-accuracy': 0.9252491593360901, 'bla-recall': 0.8928571343421936, 'lyt-recall': 0.9553275108337402, 'ngb-recall': 0.8022875785827637, 'ngs-recall': 0.9432290196418762, 'bla-precision': 0.9188627004623413, 'lyt-precision': 0.9515935182571411, 'ngb-precision': 0.8465517163276672, 'ngs-precision': 0.9380335807800293} 
{'loss': 0.21151626110076904, 'total-trian_loss': 0.21151626110076904, 'total-train-accuracy': 0.9259599447250366, 'bla-recall': 0.8943894505500793, 'lyt-recall': 0.9561091065406799, 'ngb-recall': 0.8009708523750305, 'ngs-recall': 0.9441264867782593, 'bla-precision': 0.920516312122345, 'lyt-precision': 0.9521559476852417, 'ngb-precision': 0.8476027250289917, 'ngs-precision': 0.9379907846450806} 
{'loss': 0.2119951695203781, 'total-trian_loss': 0.2119951695203781, 'total-train-accuracy': 0.9259445071220398, 'bla-recall': 0.8934796452522278, 'lyt-recall': 0.9564582109451294, 'ngb-recall': 0.8022328615188599, 'ngs-recall': 0.9433860778808594, 'bla-precision': 0.9220519661903381, 'lyt-precision': 0.9517301321029663, 'ngb-precision': 0.8453781604766846, 'ngs-precision': 0.9383506774902344} 
{'loss': 0.21097548305988312, 'total-trian_loss': 0.21097548305988312, 'total-train-accuracy': 0.9262262582778931, 'bla-recall': 0.8947703838348389, 'lyt-recall': 0.9565842151641846, 'ngb-recall': 0.8012519478797913, 'ngs-recall': 0.9437698125839233, 'bla-precision': 0.921813428401947, 'lyt-precision': 0.9522037506103516, 'ngb-precision': 0.8462809920310974, 'ngs-precision': 0.9385665655136108} 
{'loss': 0.2107807695865631, 'total-trian_loss': 0.2107807695865631, 'total-train-accuracy': 0.9259151220321655, 'bla-recall': 0.894968569278717, 'lyt-recall': 0.9563862681388855, 'ngb-recall': 0.8007692098617554, 'ngs-recall': 0.9433913230895996, 'bla-precision': 0.9210355877876282, 'lyt-precision': 0.9520722031593323, 'ngb-precision': 0.8456539511680603, 'ngs-precision': 0.938517153263092} 
{'loss': 0.2104852795600891, 'total-trian_loss': 0.2104852795600891, 'total-train-accuracy': 0.9259969592094421, 'bla-recall': 0.8954207897186279, 'lyt-recall': 0.9559274911880493, 'ngb-recall': 0.8006065487861633, 'ngs-recall': 0.9440184235572815, 'bla-precision': 0.919898271560669, 'lyt-precision': 0.952208936214447, 'ngb-precision': 0.8468323945999146, 'ngs-precision': 0.9385006427764893} 
{'loss': 0.21173453330993652, 'total-trian_loss': 0.21173453330993652, 'total-train-accuracy': 0.9253209829330444, 'bla-recall': 0.8934875130653381, 'lyt-recall': 0.9562104344367981, 'ngb-recall': 0.7983630895614624, 'ngs-recall': 0.9438852667808533, 'bla-precision': 0.920376181602478, 'lyt-precision': 0.9512328505516052, 'ngb-precision': 0.8468824028968811, 'ngs-precision': 0.937749981880188} 
