{'loss': 0.44592249393463135, 'total-trian_loss': 0.44592249393463135, 'total-train-accuracy': 0.875, 'bla-recall': 0.8181818127632141, 'lyt-recall': 1.0, 'ngb-recall': 0.5, 'ngs-recall': 0.875, 'bla-precision': 1.0, 'lyt-precision': 0.8999999761581421, 'ngb-precision': 0.6666666865348816, 'ngs-precision': 0.7777777910232544} 
{'loss': 0.33041998744010925, 'total-trian_loss': 0.33041998744010925, 'total-train-accuracy': 0.8753114342689514, 'bla-recall': 0.8463611602783203, 'lyt-recall': 0.926954448223114, 'ngb-recall': 0.6511437892913818, 'ngs-recall': 0.8784270286560059, 'bla-precision': 0.9035971164703369, 'lyt-precision': 0.9317354559898376, 'ngb-precision': 0.6720067262649536, 'ngs-precision': 0.9078420400619507} 
{'loss': 0.3290860950946808, 'total-trian_loss': 0.3290860950946808, 'total-train-accuracy': 0.8758170008659363, 'bla-recall': 0.8462046384811401, 'lyt-recall': 0.927639365196228, 'ngb-recall': 0.6504854559898376, 'ngs-recall': 0.8787135481834412, 'bla-precision': 0.9053672552108765, 'lyt-precision': 0.9320619702339172, 'ngb-precision': 0.6711185574531555, 'ngs-precision': 0.9079132676124573} 
{'loss': 0.331173837184906, 'total-trian_loss': 0.331173837184906, 'total-train-accuracy': 0.8758038878440857, 'bla-recall': 0.8444157242774963, 'lyt-recall': 0.9284044504165649, 'ngb-recall': 0.6523125767707825, 'ngs-recall': 0.8784545063972473, 'bla-precision': 0.9070734977722168, 'lyt-precision': 0.9311254620552063, 'ngb-precision': 0.6704918146133423, 'ngs-precision': 0.908435046672821} 
{'loss': 0.3300040066242218, 'total-trian_loss': 0.3300040066242218, 'total-train-accuracy': 0.876186728477478, 'bla-recall': 0.8463010191917419, 'lyt-recall': 0.9286946654319763, 'ngb-recall': 0.6517996788024902, 'ngs-recall': 0.8788278698921204, 'bla-precision': 0.9070403575897217, 'lyt-precision': 0.9321789145469666, 'ngb-precision': 0.6712328791618347, 'ngs-precision': 0.9088178873062134} 
{'loss': 0.32914239168167114, 'total-trian_loss': 0.32914239168167114, 'total-train-accuracy': 0.8762655854225159, 'bla-recall': 0.847169816493988, 'lyt-recall': 0.9283488988876343, 'ngb-recall': 0.6523076891899109, 'ngs-recall': 0.8792521357536316, 'bla-precision': 0.9064602851867676, 'lyt-precision': 0.9323094487190247, 'ngb-precision': 0.671417236328125, 'ngs-precision': 0.9087493419647217} 
{'loss': 0.33027204871177673, 'total-trian_loss': 0.33027204871177673, 'total-train-accuracy': 0.8759585618972778, 'bla-recall': 0.8483911156654358, 'lyt-recall': 0.9266387820243835, 'ngb-recall': 0.6520090699195862, 'ngs-recall': 0.8793455958366394, 'bla-precision': 0.9037573933601379, 'lyt-precision': 0.933146059513092, 'ngb-precision': 0.670304000377655, 'ngs-precision': 0.9086106419563293} 
{'loss': 0.33159947395324707, 'total-trian_loss': 0.33159947395324707, 'total-train-accuracy': 0.8755664825439453, 'bla-recall': 0.8466220498085022, 'lyt-recall': 0.9261911511421204, 'ngb-recall': 0.6540178656578064, 'ngs-recall': 0.8794665336608887, 'bla-precision': 0.904421329498291, 'lyt-precision': 0.9320953488349915, 'ngb-precision': 0.6715049743652344, 'ngs-precision': 0.9087363481521606} 
{'loss': 0.33249208331108093, 'total-trian_loss': 0.33249208331108093, 'total-train-accuracy': 0.8747209906578064, 'bla-recall': 0.843656063079834, 'lyt-recall': 0.9267369508743286, 'ngb-recall': 0.6523009538650513, 'ngs-recall': 0.8786371350288391, 'bla-precision': 0.9045776724815369, 'lyt-precision': 0.9315217137336731, 'ngb-precision': 0.6714285612106323, 'ngs-precision': 0.9070603251457214} 
{'loss': 0.3341735303401947, 'total-trian_loss': 0.3341735303401947, 'total-train-accuracy': 0.8739919066429138, 'bla-recall': 0.8416075706481934, 'lyt-recall': 0.9272000193595886, 'ngb-recall': 0.6520172953605652, 'ngs-recall': 0.8772660493850708, 'bla-precision': 0.9052765369415283, 'lyt-precision': 0.9306744933128357, 'ngb-precision': 0.6688839793205261, 'ngs-precision': 0.9070415496826172} 
{'loss': 0.3341985046863556, 'total-trian_loss': 0.3341985046863556, 'total-train-accuracy': 0.8741871118545532, 'bla-recall': 0.843659520149231, 'lyt-recall': 0.9274448156356812, 'ngb-recall': 0.6551236510276794, 'ngs-recall': 0.8754241466522217, 'bla-precision': 0.9066583514213562, 'lyt-precision': 0.9313622117042542, 'ngb-precision': 0.6688311696052551, 'ngs-precision': 0.9073097109794617} 
{'loss': 0.33434027433395386, 'total-trian_loss': 0.33434027433395386, 'total-train-accuracy': 0.8740206360816956, 'bla-recall': 0.8428245782852173, 'lyt-recall': 0.9277576208114624, 'ngb-recall': 0.6578212380409241, 'ngs-recall': 0.8739837408065796, 'bla-precision': 0.9074187874794006, 'lyt-precision': 0.9308911561965942, 'ngb-precision': 0.6671388149261475, 'ngs-precision': 0.9080745577812195} 
{'loss': 0.3340424597263336, 'total-trian_loss': 0.3340424597263336, 'total-train-accuracy': 0.8739466071128845, 'bla-recall': 0.8433464169502258, 'lyt-recall': 0.9283337593078613, 'ngb-recall': 0.6570644974708557, 'ngs-recall': 0.8737635612487793, 'bla-precision': 0.9075528979301453, 'lyt-precision': 0.9311938285827637, 'ngb-precision': 0.6671309471130371, 'ngs-precision': 0.9077563285827637} 
{'loss': 0.334576815366745, 'total-trian_loss': 0.334576815366745, 'total-train-accuracy': 0.8733552694320679, 'bla-recall': 0.8434203267097473, 'lyt-recall': 0.9281029105186462, 'ngb-recall': 0.6540795564651489, 'ngs-recall': 0.8736059665679932, 'bla-precision': 0.9079498052597046, 'lyt-precision': 0.9313924312591553, 'ngb-precision': 0.6666666865348816, 'ngs-precision': 0.9064609408378601} 
{'loss': 0.3345337212085724, 'total-trian_loss': 0.3345337212085724, 'total-train-accuracy': 0.8735485076904297, 'bla-recall': 0.8448087573051453, 'lyt-recall': 0.9286247491836548, 'ngb-recall': 0.6529529094696045, 'ngs-recall': 0.8736793994903564, 'bla-precision': 0.9088771343231201, 'lyt-precision': 0.9318692088127136, 'ngb-precision': 0.6680244207382202, 'ngs-precision': 0.9052832126617432} 
{'loss': 0.3339028060436249, 'total-trian_loss': 0.3339028060436249, 'total-train-accuracy': 0.8732311129570007, 'bla-recall': 0.8454496264457703, 'lyt-recall': 0.9275895953178406, 'ngb-recall': 0.6553080081939697, 'ngs-recall': 0.8729332089424133, 'bla-precision': 0.9080393314361572, 'lyt-precision': 0.9321657419204712, 'ngb-precision': 0.6671113967895508, 'ngs-precision': 0.9057579040527344} 
{'loss': 0.3332405686378479, 'total-trian_loss': 0.3332405686378479, 'total-train-accuracy': 0.8734208941459656, 'bla-recall': 0.8432518839836121, 'lyt-recall': 0.9275012016296387, 'ngb-recall': 0.6593548655509949, 'ngs-recall': 0.8729269504547119, 'bla-precision': 0.9078947305679321, 'lyt-precision': 0.9315534234046936, 'ngb-precision': 0.6692861914634705, 'ngs-precision': 0.9062354564666748} 
{'loss': 0.33343765139579773, 'total-trian_loss': 0.33343765139579773, 'total-train-accuracy': 0.8736056685447693, 'bla-recall': 0.8438485860824585, 'lyt-recall': 0.9276534914970398, 'ngb-recall': 0.6586140990257263, 'ngs-recall': 0.8733111619949341, 'bla-precision': 0.9078054428100586, 'lyt-precision': 0.9316443800926208, 'ngb-precision': 0.6692506670951843, 'ngs-precision': 0.9064368009567261} 
{'loss': 0.33298322558403015, 'total-trian_loss': 0.33298322558403015, 'total-train-accuracy': 0.8734617829322815, 'bla-recall': 0.844317615032196, 'lyt-recall': 0.9277986884117126, 'ngb-recall': 0.6582914590835571, 'ngs-recall': 0.8731718063354492, 'bla-precision': 0.9084310531616211, 'lyt-precision': 0.9313031435012817, 'ngb-precision': 0.6692209243774414, 'ngs-precision': 0.9066182971000671} 
{'loss': 0.3333582282066345, 'total-trian_loss': 0.3333582282066345, 'total-train-accuracy': 0.8737212419509888, 'bla-recall': 0.844342052936554, 'lyt-recall': 0.927990734577179, 'ngb-recall': 0.661529004573822, 'ngs-recall': 0.8730570077896118, 'bla-precision': 0.9080396294593811, 'lyt-precision': 0.9314525723457336, 'ngb-precision': 0.6714643239974976, 'ngs-precision': 0.9069297909736633} 
{'loss': 0.33387765288352966, 'total-trian_loss': 0.33387765288352966, 'total-train-accuracy': 0.8735795617103577, 'bla-recall': 0.8449848294258118, 'lyt-recall': 0.9283746480941772, 'ngb-recall': 0.6621869206428528, 'ngs-recall': 0.8716259002685547, 'bla-precision': 0.908991813659668, 'lyt-precision': 0.9320119619369507, 'ngb-precision': 0.6674876809120178, 'ngs-precision': 0.9075016379356384} 
{'loss': 0.33456581830978394, 'total-trian_loss': 0.33456581830978394, 'total-train-accuracy': 0.8733634948730469, 'bla-recall': 0.8451904058456421, 'lyt-recall': 0.9280217289924622, 'ngb-recall': 0.6606170535087585, 'ngs-recall': 0.8715634942054749, 'bla-precision': 0.9089439511299133, 'lyt-precision': 0.9320300221443176, 'ngb-precision': 0.6666666865348816, 'ngs-precision': 0.907561182975769} 
{'loss': 0.3341175317764282, 'total-trian_loss': 0.3341175317764282, 'total-train-accuracy': 0.873537540435791, 'bla-recall': 0.8448616862297058, 'lyt-recall': 0.9275816082954407, 'ngb-recall': 0.6620895266532898, 'ngs-recall': 0.8721726536750793, 'bla-precision': 0.9095744490623474, 'lyt-precision': 0.9319559931755066, 'ngb-precision': 0.6684749722480774, 'ngs-precision': 0.9077754020690918} 
{'loss': 0.3339996337890625, 'total-trian_loss': 0.3339996337890625, 'total-train-accuracy': 0.8736313581466675, 'bla-recall': 0.8463044762611389, 'lyt-recall': 0.9268077611923218, 'ngb-recall': 0.6629346013069153, 'ngs-recall': 0.8722313642501831, 'bla-precision': 0.9076115489006042, 'lyt-precision': 0.9325643181800842, 'ngb-precision': 0.6692444682121277, 'ngs-precision': 0.9079846143722534} 
{'loss': 0.33335813879966736, 'total-trian_loss': 0.33335813879966736, 'total-train-accuracy': 0.8735727071762085, 'bla-recall': 0.8469733595848083, 'lyt-recall': 0.9275583624839783, 'ngb-recall': 0.6653132438659668, 'ngs-recall': 0.8706477880477905, 'bla-precision': 0.9085714221000671, 'lyt-precision': 0.9326459169387817, 'ngb-precision': 0.6688046455383301, 'ngs-precision': 0.908150315284729} 
{'loss': 0.3336596190929413, 'total-trian_loss': 0.3336596190929413, 'total-train-accuracy': 0.8729958534240723, 'bla-recall': 0.8471094369888306, 'lyt-recall': 0.9276770353317261, 'ngb-recall': 0.6651349663734436, 'ngs-recall': 0.8693567514419556, 'bla-precision': 0.9078341126441956, 'lyt-precision': 0.9323063492774963, 'ngb-precision': 0.6662830710411072, 'ngs-precision': 0.9079908132553101} 
{'loss': 0.33221733570098877, 'total-trian_loss': 0.33221733570098877, 'total-train-accuracy': 0.8736062049865723, 'bla-recall': 0.8478260636329651, 'lyt-recall': 0.928388774394989, 'ngb-recall': 0.6660978198051453, 'ngs-recall': 0.8695223331451416, 'bla-precision': 0.9083544015884399, 'lyt-precision': 0.9327623248100281, 'ngb-precision': 0.6672364473342896, 'ngs-precision': 0.9086220860481262} 
{'loss': 0.33230841159820557, 'total-trian_loss': 0.33230841159820557, 'total-train-accuracy': 0.8735498785972595, 'bla-recall': 0.846872091293335, 'lyt-recall': 0.9289029240608215, 'ngb-recall': 0.6655462384223938, 'ngs-recall': 0.8694634437561035, 'bla-precision': 0.9088176488876343, 'lyt-precision': 0.9326413869857788, 'ngb-precision': 0.66816645860672, 'ngs-precision': 0.9086459875106812} 
{'loss': 0.33112379908561707, 'total-trian_loss': 0.33112379908561707, 'total-train-accuracy': 0.8738532066345215, 'bla-recall': 0.8478260636329651, 'lyt-recall': 0.9292423129081726, 'ngb-recall': 0.6651909351348877, 'ngs-recall': 0.8699923157691956, 'bla-precision': 0.9092261791229248, 'lyt-precision': 0.9333333373069763, 'ngb-precision': 0.6681489944458008, 'ngs-precision': 0.9084875583648682} 
{'loss': 0.33125966787338257, 'total-trian_loss': 0.33125966787338257, 'total-train-accuracy': 0.8741496801376343, 'bla-recall': 0.8484432101249695, 'lyt-recall': 0.9289842844009399, 'ngb-recall': 0.6646575331687927, 'ngs-recall': 0.8706978559494019, 'bla-precision': 0.9083333611488342, 'lyt-precision': 0.9338036775588989, 'ngb-precision': 0.6686879992485046, 'ngs-precision': 0.9087120294570923} 
{'loss': 0.33135777711868286, 'total-trian_loss': 0.33135777711868286, 'total-train-accuracy': 0.8737387657165527, 'bla-recall': 0.8497737646102905, 'lyt-recall': 0.9281620979309082, 'ngb-recall': 0.665763795375824, 'ngs-recall': 0.8697935938835144, 'bla-precision': 0.908123791217804, 'lyt-precision': 0.9340885877609253, 'ngb-precision': 0.6668475270271301, 'ngs-precision': 0.908663272857666} 
{'loss': 0.3319684863090515, 'total-trian_loss': 0.3319684863090515, 'total-train-accuracy': 0.8735448718070984, 'bla-recall': 0.8509399890899658, 'lyt-recall': 0.926967442035675, 'ngb-recall': 0.6645230650901794, 'ngs-recall': 0.8704769015312195, 'bla-precision': 0.9073985815048218, 'lyt-precision': 0.9345299005508423, 'ngb-precision': 0.6677436828613281, 'ngs-precision': 0.9075256586074829} 
{'loss': 0.33202752470970154, 'total-trian_loss': 0.33202752470970154, 'total-train-accuracy': 0.8736293911933899, 'bla-recall': 0.8513931632041931, 'lyt-recall': 0.9278432726860046, 'ngb-recall': 0.664536714553833, 'ngs-recall': 0.8697247505187988, 'bla-precision': 0.9084473848342896, 'lyt-precision': 0.9345681667327881, 'ngb-precision': 0.6656000018119812, 'ngs-precision': 0.9078720808029175} 
{'loss': 0.3321742117404938, 'total-trian_loss': 0.3321742117404938, 'total-train-accuracy': 0.8735764622688293, 'bla-recall': 0.8515111804008484, 'lyt-recall': 0.9280903339385986, 'ngb-recall': 0.6656134724617004, 'ngs-recall': 0.8694313764572144, 'bla-precision': 0.9079869389533997, 'lyt-precision': 0.934383749961853, 'ngb-precision': 0.6649131774902344, 'ngs-precision': 0.9084200859069824} 
{'loss': 0.3316240906715393, 'total-trian_loss': 0.3316240906715393, 'total-train-accuracy': 0.8735246658325195, 'bla-recall': 0.8523023724555969, 'lyt-recall': 0.92859947681427, 'ngb-recall': 0.6630265116691589, 'ngs-recall': 0.8699230551719666, 'bla-precision': 0.9083333611488342, 'lyt-precision': 0.9348341226577759, 'ngb-precision': 0.6654488444328308, 'ngs-precision': 0.907597541809082} 
{'loss': 0.33279910683631897, 'total-trian_loss': 0.33279910683631897, 'total-train-accuracy': 0.8735403418540955, 'bla-recall': 0.8529664874076843, 'lyt-recall': 0.9286686182022095, 'ngb-recall': 0.6627249121665955, 'ngs-recall': 0.8698726892471313, 'bla-precision': 0.9084249138832092, 'lyt-precision': 0.9348464012145996, 'ngb-precision': 0.665462076663971, 'ngs-precision': 0.9074142575263977} 
{'loss': 0.33220696449279785, 'total-trian_loss': 0.33220696449279785, 'total-train-accuracy': 0.8737526535987854, 'bla-recall': 0.8532934188842773, 'lyt-recall': 0.9284202456474304, 'ngb-recall': 0.6632652878761292, 'ngs-recall': 0.8701412081718445, 'bla-precision': 0.9076433181762695, 'lyt-precision': 0.9352587461471558, 'ngb-precision': 0.6653019189834595, 'ngs-precision': 0.9081317186355591} 
{'loss': 0.3326018750667572, 'total-trian_loss': 0.3326018750667572, 'total-train-accuracy': 0.8735706806182861, 'bla-recall': 0.8534009456634521, 'lyt-recall': 0.9287211894989014, 'ngb-recall': 0.6619576215744019, 'ngs-recall': 0.8700827956199646, 'bla-precision': 0.9082733988761902, 'lyt-precision': 0.9353166818618774, 'ngb-precision': 0.6639676094055176, 'ngs-precision': 0.9076673984527588} 
{'loss': 0.33253180980682373, 'total-trian_loss': 0.33253180980682373, 'total-train-accuracy': 0.8737139701843262, 'bla-recall': 0.8526711463928223, 'lyt-recall': 0.9284099340438843, 'ngb-recall': 0.6616466045379639, 'ngs-recall': 0.8707308769226074, 'bla-precision': 0.908403754234314, 'lyt-precision': 0.9352818131446838, 'ngb-precision': 0.6633115410804749, 'ngs-precision': 0.9077799320220947} 
{'loss': 0.3341512680053711, 'total-trian_loss': 0.3341512680053711, 'total-train-accuracy': 0.8732815384864807, 'bla-recall': 0.8515915870666504, 'lyt-recall': 0.9279060959815979, 'ngb-recall': 0.6600298881530762, 'ngs-recall': 0.8705206513404846, 'bla-precision': 0.9082892537117004, 'lyt-precision': 0.9346969127655029, 'ngb-precision': 0.6616766452789307, 'ngs-precision': 0.9076489210128784} 
{'loss': 0.3341290056705475, 'total-trian_loss': 0.3341290056705475, 'total-train-accuracy': 0.8732988834381104, 'bla-recall': 0.8521703481674194, 'lyt-recall': 0.9284660816192627, 'ngb-recall': 0.6597633361816406, 'ngs-recall': 0.8693543076515198, 'bla-precision': 0.908733606338501, 'lyt-precision': 0.9346696138381958, 'ngb-precision': 0.6607407331466675, 'ngs-precision': 0.9080901741981506} 
{'loss': 0.33521756529808044, 'total-trian_loss': 0.33521756529808044, 'total-train-accuracy': 0.8732534646987915, 'bla-recall': 0.8506072759628296, 'lyt-recall': 0.9285844564437866, 'ngb-recall': 0.6595017313957214, 'ngs-recall': 0.8697019815444946, 'bla-precision': 0.9091302752494812, 'lyt-precision': 0.9337006211280823, 'ngb-precision': 0.6611165404319763, 'ngs-precision': 0.9086663126945496} 
{'loss': 0.33517396450042725, 'total-trian_loss': 0.33517396450042725, 'total-train-accuracy': 0.8735178112983704, 'bla-recall': 0.8518815040588379, 'lyt-recall': 0.9284035563468933, 'ngb-recall': 0.6592448949813843, 'ngs-recall': 0.8701000213623047, 'bla-precision': 0.9097905158996582, 'lyt-precision': 0.9339759945869446, 'ngb-precision': 0.6614861488342285, 'ngs-precision': 0.908545970916748} 
{'loss': 0.33557575941085815, 'total-trian_loss': 0.33557575941085815, 'total-train-accuracy': 0.8734099864959717, 'bla-recall': 0.8519983887672424, 'lyt-recall': 0.9274583458900452, 'ngb-recall': 0.6588628888130188, 'ngs-recall': 0.8707106709480286, 'bla-precision': 0.9092060923576355, 'lyt-precision': 0.9343197345733643, 'ngb-precision': 0.6632996797561646, 'ngs-precision': 0.9079192876815796} 
{'loss': 0.33573248982429504, 'total-trian_loss': 0.33573248982429504, 'total-train-accuracy': 0.8733042478561401, 'bla-recall': 0.8521705269813538, 'lyt-recall': 0.9272275567054749, 'ngb-recall': 0.6578324437141418, 'ngs-recall': 0.8706507682800293, 'bla-precision': 0.9094324111938477, 'lyt-precision': 0.9343587756156921, 'ngb-precision': 0.6628516912460327, 'ngs-precision': 0.9076406359672546} 
{'loss': 0.33550500869750977, 'total-trian_loss': 0.33550500869750977, 'total-train-accuracy': 0.8732605576515198, 'bla-recall': 0.8522815108299255, 'lyt-recall': 0.9274902939796448, 'ngb-recall': 0.6581037044525146, 'ngs-recall': 0.8697109818458557, 'bla-precision': 0.9103676080703735, 'lyt-precision': 0.9343971610069275, 'ngb-precision': 0.6621240377426147, 'ngs-precision': 0.9075308442115784} 
{'loss': 0.33553966879844666, 'total-trian_loss': 0.33553966879844666, 'total-train-accuracy': 0.8731582760810852, 'bla-recall': 0.8525469303131104, 'lyt-recall': 0.9270760416984558, 'ngb-recall': 0.6608051657676697, 'ngs-recall': 0.8691529631614685, 'bla-precision': 0.9093137383460999, 'lyt-precision': 0.9344118237495422, 'ngb-precision': 0.6614173054695129, 'ngs-precision': 0.9081902503967285} 
{'loss': 0.33493319153785706, 'total-trian_loss': 0.33493319153785706, 'total-train-accuracy': 0.873469889163971, 'bla-recall': 0.8531761169433594, 'lyt-recall': 0.9271157383918762, 'ngb-recall': 0.6608455777168274, 'ngs-recall': 0.8690010905265808, 'bla-precision': 0.9088330864906311, 'lyt-precision': 0.9348658919334412, 'ngb-precision': 0.6602387428283691, 'ngs-precision': 0.9087787866592407} 
{'loss': 0.33570122718811035, 'total-trian_loss': 0.33570122718811035, 'total-train-accuracy': 0.873833954334259, 'bla-recall': 0.8533735275268555, 'lyt-recall': 0.9269586205482483, 'ngb-recall': 0.6608933210372925, 'ngs-recall': 0.8696392774581909, 'bla-precision': 0.9092369675636292, 'lyt-precision': 0.9349551200866699, 'ngb-precision': 0.6614963412284851, 'ngs-precision': 0.9086056351661682} 
{'loss': 0.33530786633491516, 'total-trian_loss': 0.33530786633491516, 'total-train-accuracy': 0.8738447427749634, 'bla-recall': 0.8519209027290344, 'lyt-recall': 0.9271062612533569, 'ngb-recall': 0.6588128805160522, 'ngs-recall': 0.8704980611801147, 'bla-precision': 0.9095977544784546, 'lyt-precision': 0.9345523118972778, 'ngb-precision': 0.6612096428871155, 'ngs-precision': 0.9083639979362488} 
{'loss': 0.3342031240463257, 'total-trian_loss': 0.3342031240463257, 'total-train-accuracy': 0.8741414546966553, 'bla-recall': 0.8514412641525269, 'lyt-recall': 0.9275508522987366, 'ngb-recall': 0.6591726541519165, 'ngs-recall': 0.8710753917694092, 'bla-precision': 0.9099525809288025, 'lyt-precision': 0.9343041181564331, 'ngb-precision': 0.6618509888648987, 'ngs-precision': 0.9088463187217712} 
{'loss': 0.333951860666275, 'total-trian_loss': 0.333951860666275, 'total-train-accuracy': 0.874206006526947, 'bla-recall': 0.8521643280982971, 'lyt-recall': 0.9270486235618591, 'ngb-recall': 0.6586452722549438, 'ngs-recall': 0.8717332482337952, 'bla-precision': 0.9099099040031433, 'lyt-precision': 0.9346767663955688, 'ngb-precision': 0.6621863842010498, 'ngs-precision': 0.908720850944519} 
{'loss': 0.33385542035102844, 'total-trian_loss': 0.33385542035102844, 'total-train-accuracy': 0.8742131590843201, 'bla-recall': 0.8522149324417114, 'lyt-recall': 0.926825225353241, 'ngb-recall': 0.6582781672477722, 'ngs-recall': 0.8721535801887512, 'bla-precision': 0.9096899032592773, 'lyt-precision': 0.9345436096191406, 'ngb-precision': 0.6623722910881042, 'ngs-precision': 0.908527135848999} 
{'loss': 0.3343999981880188, 'total-trian_loss': 0.3343999981880188, 'total-train-accuracy': 0.873774528503418, 'bla-recall': 0.8508049845695496, 'lyt-recall': 0.9268732666969299, 'ngb-recall': 0.6587719321250916, 'ngs-recall': 0.8712009191513062, 'bla-precision': 0.9100650548934937, 'lyt-precision': 0.9340713620185852, 'ngb-precision': 0.6599296927452087, 'ngs-precision': 0.9088810086250305} 
{'loss': 0.3355867862701416, 'total-trian_loss': 0.3355867862701416, 'total-train-accuracy': 0.8737301230430603, 'bla-recall': 0.8515486121177673, 'lyt-recall': 0.926841139793396, 'ngb-recall': 0.6592977643013, 'ngs-recall': 0.8707085251808167, 'bla-precision': 0.9088146090507507, 'lyt-precision': 0.9345901608467102, 'ngb-precision': 0.6595836877822876, 'ngs-precision': 0.9090909361839294} 
{'loss': 0.3358752727508545, 'total-trian_loss': 0.3358752727508545, 'total-train-accuracy': 0.8737959861755371, 'bla-recall': 0.8504047989845276, 'lyt-recall': 0.9271640777587891, 'ngb-recall': 0.6597849726676941, 'ngs-recall': 0.8711310625076294, 'bla-precision': 0.9096385836601257, 'lyt-precision': 0.9339514970779419, 'ngb-precision': 0.6597849726676941, 'ngs-precision': 0.9094066023826599} 
{'loss': 0.33577966690063477, 'total-trian_loss': 0.33577966690063477, 'total-train-accuracy': 0.8736436367034912, 'bla-recall': 0.8499303460121155, 'lyt-recall': 0.9271852374076843, 'ngb-recall': 0.6581305861473083, 'ngs-recall': 0.8716700077056885, 'bla-precision': 0.9094634652137756, 'lyt-precision': 0.9339256882667542, 'ngb-precision': 0.6595380902290344, 'ngs-precision': 0.9089008569717407} 
{'loss': 0.3354344964027405, 'total-trian_loss': 0.3354344964027405, 'total-train-accuracy': 0.8737091422080994, 'bla-recall': 0.8489655256271362, 'lyt-recall': 0.9276169538497925, 'ngb-recall': 0.657215416431427, 'ngs-recall': 0.8720715641975403, 'bla-precision': 0.9098300337791443, 'lyt-precision': 0.9338564872741699, 'ngb-precision': 0.6600084900856018, 'ngs-precision': 0.9087142944335938} 
{'loss': 0.3353941738605499, 'total-trian_loss': 0.3353941738605499, 'total-train-accuracy': 0.8735601305961609, 'bla-recall': 0.8491275906562805, 'lyt-recall': 0.9268023371696472, 'ngb-recall': 0.6554762721061707, 'ngs-recall': 0.872660756111145, 'bla-precision': 0.9094906449317932, 'lyt-precision': 0.9341707825660706, 'ngb-precision': 0.6601859927177429, 'ngs-precision': 0.9081856608390808} 
{'loss': 0.33509036898612976, 'total-trian_loss': 0.33509036898612976, 'total-train-accuracy': 0.8735194802284241, 'bla-recall': 0.8489477038383484, 'lyt-recall': 0.9270735383033752, 'ngb-recall': 0.6560032963752747, 'ngs-recall': 0.8726460933685303, 'bla-precision': 0.9094545245170593, 'lyt-precision': 0.9340901970863342, 'ngb-precision': 0.6609460115432739, 'ngs-precision': 0.907982587814331} 
{'loss': 0.33476758003234863, 'total-trian_loss': 0.33476758003234863, 'total-train-accuracy': 0.8736367225646973, 'bla-recall': 0.8496291041374207, 'lyt-recall': 0.926973283290863, 'ngb-recall': 0.6551440358161926, 'ngs-recall': 0.8732044100761414, 'bla-precision': 0.9084354639053345, 'lyt-precision': 0.9343774318695068, 'ngb-precision': 0.6614042520523071, 'ngs-precision': 0.9082028269767761} 
{'loss': 0.334850549697876, 'total-trian_loss': 0.334850549697876, 'total-train-accuracy': 0.8735440969467163, 'bla-recall': 0.8490629196166992, 'lyt-recall': 0.9269870519638062, 'ngb-recall': 0.6560846567153931, 'ngs-recall': 0.8730637431144714, 'bla-precision': 0.9080171585083008, 'lyt-precision': 0.9344720244407654, 'ngb-precision': 0.6620123386383057, 'ngs-precision': 0.9077821969985962} 
{'loss': 0.33412671089172363, 'total-trian_loss': 0.33412671089172363, 'total-train-accuracy': 0.8738139271736145, 'bla-recall': 0.850033164024353, 'lyt-recall': 0.9265536665916443, 'ngb-recall': 0.6569697260856628, 'ngs-recall': 0.8731302618980408, 'bla-precision': 0.9078667759895325, 'lyt-precision': 0.9348328709602356, 'ngb-precision': 0.6625916957855225, 'ngs-precision': 0.9079468250274658} 
{'loss': 0.3342020809650421, 'total-trian_loss': 0.3342020809650421, 'total-train-accuracy': 0.8738236427307129, 'bla-recall': 0.8499012589454651, 'lyt-recall': 0.9268735647201538, 'ngb-recall': 0.6563504934310913, 'ngs-recall': 0.8730629086494446, 'bla-precision': 0.9081955552101135, 'lyt-precision': 0.9346565008163452, 'ngb-precision': 0.6616693735122681, 'ngs-precision': 0.9080588817596436} 
{'loss': 0.3337375223636627, 'total-trian_loss': 0.3337375223636627, 'total-train-accuracy': 0.8741375803947449, 'bla-recall': 0.8489888906478882, 'lyt-recall': 0.9269207715988159, 'ngb-recall': 0.6582934856414795, 'ngs-recall': 0.8734278678894043, 'bla-precision': 0.9082344770431519, 'lyt-precision': 0.9344931840896606, 'ngb-precision': 0.6630522012710571, 'ngs-precision': 0.9085595011711121} 
{'loss': 0.33398011326789856, 'total-trian_loss': 0.33398011326789856, 'total-train-accuracy': 0.8741445541381836, 'bla-recall': 0.848739504814148, 'lyt-recall': 0.9267311692237854, 'ngb-recall': 0.6583826541900635, 'ngs-recall': 0.8739373087882996, 'bla-precision': 0.9086505174636841, 'lyt-precision': 0.9345247149467468, 'ngb-precision': 0.6649402379989624, 'ngs-precision': 0.9080745577812195} 
{'loss': 0.3340667486190796, 'total-trian_loss': 0.3340667486190796, 'total-train-accuracy': 0.8742511868476868, 'bla-recall': 0.8482714295387268, 'lyt-recall': 0.9269446730613708, 'ngb-recall': 0.6583170294761658, 'ngs-recall': 0.8737978935241699, 'bla-precision': 0.9090909361839294, 'lyt-precision': 0.9338498115539551, 'ngb-precision': 0.6645594835281372, 'ngs-precision': 0.9087546467781067} 
